playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1007352,Terry Larkin,Terry Larkin,CHI,White Stockings,17,P,243,506.0,6.671220779418945,1.4531350135803223,8.124355792999268
1001158,Tommy Bond,Tommy Bond,BSN,Red Caps,16,P,236,532.6666,6.192113399505615,-0.454854816198349,5.737258583307266
1013705,Sam Weaver,Sam Weaver,MIL,Grays,1048,P,181,383.0,5.449039459228516,-0.3474029004573822,5.101636558771133
1013897,Will White,Will White,CIN,Reds,1028,P,205,468.0,4.411574363708496,-0.08083886653184891,4.330735497176647
1011783,George Shafer,Orator Shaffer,IND,Blues,1035,RF,279,,,3.278360366821289,3.278360366821289
1013615,John Ward,John Ward,PRO,Grays,1064,P,140,334.0,3.0667176246643066,0.049079082906246185,3.115796707570553
1003985,Bob Ferguson,Bob Ferguson,CHI,White Stockings,17,SS,269,,,3.1026034355163574,3.1026034355163574
1005845,Paul Hines,Paul Hines,PRO,Grays,1064,CF,259,,,2.7487783432006836,2.7487783432006836
1006535,Charley Jones,Charley Jones,CIN,Reds,1028,LF,265,,,2.5685434341430664,2.5685434341430664
1002948,Abner Dalrymple,Abner Dalrymple,MIL,Grays,1048,LF,277,,,2.366480588912964,2.366480588912964
1012436,Joe Start,Joe Start,CHI,White Stockings,17,1B,287,,,2.3509597778320312,2.3509597778320312
1004629,Joe Gerhardt,Joe Gerhardt,CIN,Reds,1028,2B,266,,,2.2551164627075195,2.2551164627075195
1009618,The Only Nolan,The Only Nolan,IND,Blues,1035,P,154,347.0,1.8986293077468872,0.3524055480957031,2.2510348558425903
1014355,Tom York,Tom York,PRO,Grays,1064,LF,277,,,2.13138484954834,2.13138484954834
1005794,Dick Higham,Dick Higham,PRO,Grays,1064,RF,286,,,2.1036484241485596,2.1036484241485596
1001537,Lew Brown,Lew Brown,PRO,Grays,1064,C,250,1.0,-0.11992019414901733,2.1467816829681396,2.0268614888191223
1013860,Deacon White,Deacon White,CIN,Reds,1028,C,268,,,1.9371000528335571,1.9371000528335571
1002259,John Clapp,John Clapp,IND,Blues,1035,LF,276,,,1.787812352180481,1.787812352180481
1000272,Cap Anson,Cap Anson,CHI,White Stockings,17,LF,274,,,1.635775089263916,1.635775089263916
1001664,Jack Burdock,Jack Burdock,BSN,Red Caps,16,2B,249,,,1.4903874397277832,1.4903874397277832
1012685,Chub Sullivan,Chub Sullivan,CIN,Reds,1028,1B,246,,,1.428267002105713,1.428267002105713
1008696,Cal McVey,Cal McVey,CIN,Reds,1028,3B,276,,,1.4175982475280762,1.4175982475280762
1005310,Frank Hankinson,Frank Hankinson,CHI,White Stockings,17,3B,245,9.0,0.17052415013313293,1.226021409034729,1.396545559167862
1009839,Jim O'Rourke,Jim O'Rourke,BSN,Red Caps,16,CF,260,,,1.185256838798523,1.185256838798523
1005199,Bill Hague,Bill Hague,PRO,Grays,1064,3B,255,,,1.1402233839035034,1.1402233839035034
1010232,John Peters,John Peters,MIL,Grays,1048,2B/SS,251,,,1.035902500152588,1.035902500152588
1005338,William Harbridge,Bill Harbidge,CHI,White Stockings,17,C,246,,,1.0112544298171997,1.0112544298171997
1009572,Tricky Nichols,Tricky Nichols,PRO,Grays,1064,P,51,98.0,0.7897828817367554,0.1336738020181656,0.923456683754921
1006806,King Kelly,King Kelly,CIN,Reds,1028,C/RF,244,,,0.9021904468536377,0.9021904468536377
1010827,Jack Remsen,Jack Remsen,CHI,White Stockings,17,CF,241,,,0.8754243850708008,0.8754243850708008
1004162,Silver Flint,Silver Flint,IND,Blues,1035,C,256,,,0.8696935176849365,0.8696935176849365
1014277,George Wright,George Wright,BSN,Red Caps,16,SS,273,,,0.8675441741943359,0.8675441741943359
1004805,Mike Golden,Mike Golden,MIL,Grays,1048,P/CF,217,161.0,1.7341084480285645,-0.8913914561271667,0.8427169919013977
1008994,Bobby Mitchell,Bobby Mitchell,CIN,Reds,1028,P,50,80.0,0.7813265919685364,0.04201125726103783,0.8233378492295742
1001948,Tom Carey,Tom Carey,PRO,Grays,1064,SS,253,,,0.7296391725540161,0.7296391725540161
1004595,Billy Geer,Billy Geer,CIN,Reds,1028,SS,247,,,0.6981724500656128,0.6981724500656128
1003272,Buttercup Dickerson,Buttercup Dickerson,CIN,Reds,1028,CF/LF,123,,,0.6720296144485474,0.6720296144485474
1012254,Pop Snyder,Pop Snyder,BSN,Red Caps,16,C,227,,,0.6536217331886292,0.6536217331886292
1002052,John Cassidy,John Cassidy,CHI,White Stockings,17,RF,265,,,0.6309090256690979,0.6309090256690979
1014027,Ned Williamson,Ned Williamson,IND,Blues,1035,3B,255,,,0.5466529130935669,0.5466529130935669
1010347,Lip Pike,Lip Pike,- - -,- - -,0,CF,172,,,0.5154610499739647,0.5154610499739647
1013631,Fred Warner,Fred Warner,IND,Blues,1035,SS,167,,,0.42869865894317627,0.42869865894317627
1000168,Doug Allison,Doug Allison,PRO,Grays,1064,C,77,5.0,-0.048708099871873856,0.45014944672584534,0.4014413468539715
1008416,Jim McCormick,Jim McCormick,IND,Blues,1035,P,56,117.0,0.6781209111213684,-0.3237450420856476,0.3543758690357208
1012746,Ezra Sutton,Ezra Sutton,BSN,Red Caps,16,3B,241,,,0.33952727913856506,0.33952727913856506
1009343,Tim Murnane,Tim Murnane,PRO,Grays,1064,1B,196,,,0.2968462109565735,0.2968462109565735
1010818,Laurie Reis,Laurie Reis,CHI,White Stockings,17,P,21,36.0,0.38340818881988525,-0.11219937354326248,0.27120881527662277
1004858,Jake Goodman,Jake Goodman,MIL,Grays,1048,1B,259,,,0.24952353537082672,0.24952353537082672
1000836,Charlie Bennett,Charlie Bennett,MIL,Grays,1048,C/CF,194,,,0.20543532073497772,0.20543532073497772
1008590,Russ McKelvy,Russ McKelvy,IND,Blues,1035,CF,258,25.0,-0.17438563704490662,0.35347363352775574,0.17908799648284912
1005248,Jimmy Hallinan,Jimmy Hallinan,- - -,- - -,0,2B/LF,84,,,0.15450622513890266,0.15450622513890266
1004078,Cherokee Fisher,Cherokee Fisher,PRO,Grays,1064,P,3,9.0,0.09909152239561081,-0.04775898903608322,0.05133253335952759
1004201,Will Foley,Will Foley,MIL,Grays,1048,3B,236,,,0.03890015929937363,0.03890015929937363
1002625,Fred Corey,Fred Corey,PRO,Grays,1064,P/2B,21,23.0,0.07353674620389938,-0.03791138157248497,0.03562536463141441
1008391,Bill McClellan,Bill McClellan,CHI,White Stockings,17,2B,207,,,0.03300664201378822,0.03300664201378822
1012300,Al Spalding,Al Spalding,CHI,White Stockings,17,2B,4,,,-0.035991132259368896,-0.035991132259368896
1012681,Bill Sullivan,Bill Sullivan,CHI,White Stockings,17,LF,6,,,-0.04699891433119774,-0.04699891433119774
