playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1013377,Arky Vaughan,Arky Vaughan,PIT,Pirates,27,SS,610.0,,,9.53206729888916,9.53206729888916
1004598,Lou Gehrig,Lou Gehrig,NYY,Yankees,9,1B,672.0,,,8.636748313903809,8.636748313903809
1004285,Jimmie Foxx,Jimmie Foxx,PHA,Athletics,10,1B,649.0,,,8.447990417480469,8.447990417480469
1004010,Wes Ferrell,Wes Ferrell,BOS,Red Sox,3,P,179.0,322.3333,5.425312042236328,2.6224868297576904,8.047798871994019
1009904,Mel Ott,Mel Ott,NYG,Giants,30,RF,683.0,,,7.625917434692383,7.625917434692383
1011259,Schoolboy Rowe,Schoolboy Rowe,DET,Tigers,6,P,124.0,275.6666,6.214846611022949,1.3853169679641724,7.600163578987122
1004996,Hank Greenberg,Hank Greenberg,DET,Tigers,6,1B,710.0,,,7.525228500366211,7.525228500366211
1005692,Billy Herman,Billy Herman,CHC,Cubs,17,2B,735.0,,,7.307912349700928,7.307912349700928
1004596,Charlie Gehringer,Charlie Gehringer,DET,Tigers,6,2B,709.0,,,7.275858402252197,7.275858402252197
1003106,Dizzy Dean,Dizzy Dean,STL,Cardinals,28,P,134.0,325.3333,6.547916889190674,0.33332446217536926,6.881241351366043
1005339,Mel Harder,Mel Harder,CLE,Indians,5,P,111.0,287.3333,6.87141227722168,-0.09651380777359009,6.77489846944809
1005099,Lefty Grove,Lefty Grove,BOS,Red Sox,3,P,108.0,273.0,7.095402717590332,-0.5348815321922302,6.560521185398102
1000284,Luke Appling,Luke Appling,CHW,White Sox,4,SS,654.0,,,6.420010566711426,6.420010566711426
1008719,Joe Medwick,Joe Medwick,STL,Cardinals,28,LF,670.0,,,6.363279342651367,6.363279342651367
1004440,Augie Galan,Augie Galan,CHC,Cubs,17,LF,748.0,,,6.108320713043213,6.108320713043213
1001055,Cy Blanton,Cy Blanton,PIT,Pirates,27,P,104.0,254.3333,6.659500598907471,-0.5718073844909668,6.087693214416504
1009415,Buddy Myer,Buddy Myer,WAS,Senators,8,2B,720.0,,,5.936462879180908,5.936462879180908
1013456,Joe Vosmik,Joe Vosmik,CLE,Indians,5,LF,688.0,,,5.793224811553955,5.793224811553955
1000875,Wally Berger,Wally Berger,BSN,Braves,16,CF,644.0,,,5.602236747741699,5.602236747741699
1008103,Johnny Marcum,Johnny Marcum,PHA,Athletics,10,P,132.0,242.6666,4.034759044647217,1.150038242340088,5.184797286987305
1007490,Hank Leiber,Hank Leiber,NYG,Giants,30,CF,680.0,,,5.096799850463867,5.096799850463867
1005458,Gabby Hartnett,Gabby Hartnett,CHC,Cubs,17,C,461.0,,,5.084613800048828,5.084613800048828
1012927,Bill Terry,Bill Terry,NYG,Giants,30,1B,653.0,,,4.9313273429870605,4.9313273429870605
1005183,Stan Hack,Stan Hack,CHC,Cubs,17,3B,504.0,,,4.838613510131836,4.838613510131836
1002464,Ripper Collins,Ripper Collins,STL,Cardinals,28,1B,647.0,,,4.7212419509887695,4.7212419509887695
1002384,Mickey Cochrane,Mickey Cochrane,DET,Tigers,6,C,522.0,,,4.528417110443115,4.528417110443115
1011128,Billy Rogell,Billy Rogell,DET,Tigers,6,SS,648.0,,,4.464908599853516,4.464908599853516
1013597,Paul Waner,Paul Waner,PIT,Pirates,27,RF,623.0,,,4.331803798675537,4.331803798675537
1006132,Willis Hudlin,Willis Hudlin,CLE,Indians,5,P,93.0,231.6666,3.6593716144561768,0.6635560989379883,4.322927713394165
1006123,Carl Hubbell,Carl Hubbell,NYG,Giants,30,P,116.0,302.6666,3.812499761581421,0.38268375396728516,4.195183515548706
1003110,Paul Dean,Paul Dean,STL,Cardinals,28,P,95.0,269.6666,4.792915344238281,-0.6671783924102783,4.125736951828003
1012787,Bill Swift,Bill Swift,PIT,Pirates,27,P,82.0,203.6666,3.8182971477508545,0.27878817915916443,4.097085326910019
1001421,Tommy Bridges,Tommy Bridges,DET,Tigers,6,P,119.0,274.3333,3.721930742263794,0.30215540528297424,4.024086147546768
1003043,Curt Davis,Curt Davis,PHI,Phillies,26,P,86.0,231.0,4.129847526550293,-0.12732882797718048,4.0025186985731125
1003224,Paul Derringer,Paul Derringer,CIN,Reds,18,P,99.0,276.6666,4.641340732574463,-0.6471679210662842,3.9941728115081787
1011732,George Selkirk,George Selkirk,NYY,Yankees,9,RF,541.0,,,3.854940414428711,3.854940414428711
1006428,Bob Johnson,Bob Johnson,PHA,Athletics,10,LF,664.0,,,3.853607654571533,3.853607654571533
1005224,Odell Hale,Odell Hale,CLE,Indians,5,3B,648.0,,,3.802769422531128,3.802769422531128
1013637,Lon Warneke,Lon Warneke,CHC,Cubs,17,P,102.0,261.6666,3.597257137298584,0.0814170241355896,3.6786741614341736
1004338,Larry French,Larry French,CHC,Cubs,17,P,96.0,246.3333,4.155913829803467,-0.5238991975784302,3.6320146322250366
1000378,Earl Averill,Earl Averill,CLE,Indians,5,CF,638.0,,,3.608297109603882,3.608297109603882
1009117,Jo-Jo Moore,Jo-Jo Moore,NYG,Giants,30,LF,744.0,,,3.596169948577881,3.596169948577881
1004283,Pete Fox,Pete Fox,DET,Tigers,6,RF,581.0,,,3.518097400665283,3.518097400665283
