playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1006235,William Hutchinson,Bill Hutchison,CHI,Colts,17,P,275.0,603.0,10.194437026977539,0.02305709198117256,10.217494118958712
1012603,Scott Stratton,Scott Stratton,LOU,Colonels,1044,P,208.0,431.0,8.094415664672852,1.2058415412902832,9.300257205963135
1008632,Sadie McMahon,Sadie McMahon,- - -,- - -,0,P,224.0,509.0,8.217556476593018,0.1356419026851654,8.353198379278183
1009564,Kid Nichols,Kid Nichols,BSN,Beaneaters,16,P,186.0,424.0,8.423192977905273,-0.2751750946044922,8.148017883300781
1012547,Jack Stivetts,Jack Stivetts,STL,Browns,28,P,243.0,419.3333,6.60352087020874,1.1597107648849487,7.763231635093689
1010688,Toad Ramsey,Toad Ramsey,STL,Browns,28,P,153.0,348.6666,7.471014022827148,0.1677534133195877,7.638767436146736
1002537,Roger Connor,Roger Connor,NYK,Giants,1054,1B,573.0,,,7.592550277709961,7.592550277709961
1011308,Amos Rusie,Amos Rusie,NYG,Giants,30,P,292.0,548.6666,7.219327926635742,0.3372650444507599,7.556592971086502
1012926,Adonis Terry,Adonis Terry,BRO,Bridegrooms,22,P/LF,407.0,370.0,5.189883708953857,2.171950340270996,7.3618340492248535
1004770,Kid Gleason,Kid Gleason,PHI,Phillies,26,P,236.0,506.0,8.254006385803223,-0.9400501847267151,7.313956201076508
1005547,Egyptian Healy,John Healy,TOL,Maumees,1078,P,180.0,389.0,6.0901408195495605,1.0804460048675537,7.170586824417114
1004649,Pretzels Getzien,Charlie Getzein,BSN,Beaneaters,16,P,165.0,350.0,6.9207539558410645,0.2347491830587387,7.155503138899803
1006943,Silver King,Silver King,CPI,Pirates,1022,P,198.0,461.0,8.025042533874512,-1.0647790431976318,6.96026349067688
1000484,Mark Baldwin,Mark Baldwin,CPI,Pirates,1022,P,227.0,501.0,6.5288567543029785,0.35002318024635315,6.878879934549332
1012389,Harry Staley,Harry Staley,PBU,Burghers,1058,P,178.0,387.6666,7.234139919281006,-0.46432584524154663,6.769814074039459
1004757,Jack Glasscock,Jack Glasscock,NYG,Giants,30,SS,562.0,,,6.697137832641602,6.697137832641602
1010880,Billy Rhines,Billy Rhines,CIN,Reds,18,P,162.0,401.3333,6.675628185272217,-0.1547483503818512,6.520879834890366
1002186,Cupid Childs,Cupid Childs,SYR,Stars,1077,2B,571.0,,,6.487823963165283,6.487823963165283
1011413,Ben Sanders,Ben Sanders,PHQ,Athletics,1062,P,199.0,346.6666,5.902652263641357,0.5267217755317688,6.429374039173126
1002454,Hub Collins,Hub Collins,BRO,Bridegrooms,22,2B,598.0,,,6.412770748138428,6.412770748138428
1014195,Jimmy Wolf,Jimmy Wolf,LOU,Colonels,1044,RF,598.0,,,6.078044891357422,6.078044891357422
1001554,Pete Browning,Pete Browning,CLI,Infants,1024,LF,571.0,,,6.06761360168457,6.06761360168457
1013784,Perry Werden,Perry Werden,TOL,Maumees,1078,1B,589.0,,,5.960777282714844,5.960777282714844
1003533,Hugh Duffy,Hugh Duffy,CPI,Pirates,1022,RF,657.0,,,5.945865631103516,5.945865631103516
1008379,Tommy McCarthy,Tommy McCarthy,STL,Browns,28,RF,625.0,,,5.936440944671631,5.936440944671631
1012766,Ed Swartwood,Ed Swartwood,TOL,Maumees,1078,RF,559.0,3.0,0.04128183797001839,5.7665629386901855,5.807844776660204
1010358,George Pinkney,George Pinkney,BRO,Bridegrooms,22,3B,569.0,,,5.637332916259766,5.637332916259766
1013820,Gus Weyhing,Gus Weyhing,BKW,Ward's Wonders,1016,P,181.0,390.0,5.7289557456970215,-0.25546449422836304,5.4734912514686584
1008675,Bid McPhee,Bid McPhee,CIN,Reds,18,2B,616.0,,,5.273849010467529,5.273849010467529
1002586,Jimmy Cooney,Jimmy Cooney,CHI,Colts,17,SS,653.0,,,5.225249290466309,5.225249290466309
1003708,Red Ehret,Red Ehret,LOU,Colonels,1044,P,147.0,359.0,5.310105800628662,-0.12049268931150436,5.189613111317158
1000272,Cap Anson,Cap Anson,CHI,Colts,17,1B,623.0,,,5.094895362854004,5.094895362854004
1003882,John Ewing,John Ewing,NYK,Giants,1054,P,119.0,267.3333,5.07252836227417,0.0054108500480651855,5.077939212322235
1012586,Harry Stovey,Harry Stovey,BSR,Reds,1013,RF,567.0,,,5.064175605773926,5.064175605773926
1007880,Denny Lyons,Denny Lyons,PHA,Athletics,1060,3B,406.0,,,5.002408027648926,5.002408027648926
1010800,Charlie Reilly,Charlie Reilly,COL,Solons,1025,3B,571.0,,,4.904725074768066,4.904725074768066
1005270,Billy Hamilton,Billy Hamilton,PHI,Phillies,26,LF,588.0,,,4.8620781898498535,4.8620781898498535
1007802,Pat Luby,Pat Luby,CHI,Colts,17,P,127.0,267.6666,3.8758134841918945,0.9542264938354492,4.830039978027344
1004266,Dave Foutz,Dave Foutz,BRO,Bridegrooms,22,1B,562.0,29.0,0.29611676931381226,4.505870342254639,4.801987111568451
1013357,George Van Haltren,George Van Haltren,BKW,Ward's Wonders,1016,P/RF,420.0,223.0,2.197854995727539,2.60113525390625,4.798990249633789
1012873,Harry Taylor,Harry Taylor,LOU,Colonels,1044,1B,622.0,,,4.782791614532471,4.782791614532471
1008694,Jim McTamany,Jim McTamany,COL,Solons,1025,CF,582.0,,,4.744366645812988,4.744366645812988
1007059,Jimmy Knowles,Jimmy Knowles,RCH,Broncos,1068,3B,551.0,,,4.726625919342041,4.726625919342041
1006503,Spud Johnson,Spud Johnson,COL,Solons,1025,RF/LF,596.0,,,4.681725978851318,4.681725978851318
1002293,John Clarkson,John Clarkson,BSN,Beaneaters,16,P,182.0,383.0,4.826099872589111,-0.16277346014976501,4.663326412439346
1008581,Ed McKean,Ed McKean,CLE,Spiders,1026,SS,623.0,,,4.6292643547058105,4.6292643547058105
1010909,Hardy Richardson,Hardy Richardson,BSR,Reds,1013,LF,607.0,,,4.606913089752197,4.606913089752197
1013112,Phil Tomney,Phil Tomney,LOU,Colonels,1044,SS,434.0,,,4.529609203338623,4.529609203338623
1010631,Old Hoss Radbourn,Charley Radbourn,BSR,Reds,1013,P,164.0,343.0,4.874313831329346,-0.36764803528785706,4.506665796041489
1000754,Jake Beckley,Jake Beckley,PBU,Burghers,1058,1B,564.0,,,4.505903244018555,4.505903244018555
1013062,Mike Tiernan,Mike Tiernan,NYG,Giants,30,CF,626.0,,,4.50540828704834,4.50540828704834
1013423,Tom Vickery,Tom Vickery,PHI,Phillies,26,P,166.0,382.0,4.341166019439697,0.062384169548749924,4.403550188988447
1000719,Ollie Beard,Ollie Beard,CIN,Reds,18,SS,538.0,,,4.387399196624756,4.387399196624756
1001486,Dan Brouthers,Dan Brouthers,BSR,Reds,1013,1B,577.0,,,4.370550632476807,4.370550632476807
1009713,Jack O'Connor,Jack O'Connor,COL,Solons,1025,C,496.0,,,4.278586387634277,4.278586387634277
1003881,Buck Ewing,Buck Ewing,NYK,Giants,1054,C,392.0,9.0,0.06115507706999779,4.204575538635254,4.265730615705252
1014056,Walt Wilmot,Walt Wilmot,CHI,Colts,17,CF,637.0,,,4.236997604370117,4.236997604370117
1009839,Jim O'Rourke,Jim O'Rourke,NYK,Giants,1054,RF,519.0,,,4.198212146759033,4.198212146759033
1000727,Ed Beatin,Ed Beatin,CLE,Spiders,1026,P,203.0,474.3333,4.61077356338501,-0.4970191717147827,4.113754391670227
1004569,Hank Gastright,Hank Gastright,COL,Solons,1025,P,183.0,401.3333,3.670654296875,0.4016304314136505,4.0722847282886505
1011341,Jimmy Ryan,Jimmy Ryan,CPI,Pirates,1022,CF,550.0,,,3.960536241531372,3.960536241531372
1003599,Jesse Duryea,Jesse Duryea,CIN,Reds,18,P,123.0,274.0,3.857896327972412,0.020790360867977142,3.8786866888403893
1002338,Jack Clements,Jack Clements,PHI,Phillies,26,C,429.0,,,3.8364133834838867,3.8364133834838867
1000133,Bob Allen,Bob Allen,PHI,Phillies,26,SS,548.0,,,3.8357605934143066,3.8357605934143066
1013615,John Ward,John Ward,BKW,Ward's Wonders,1016,SS,614.0,,,3.720928907394409,3.720928907394409
1013213,Tommy Tucker,Tommy Tucker,BSN,Beaneaters,16,1B,620.0,,,3.673323392868042,3.673323392868042
1006743,Tim Keefe,Tim Keefe,NYK,Giants,1054,P,107.0,229.0,3.8890042304992676,-0.2713427245616913,3.6176615059375763
1011900,Billy Shindle,Billy Shindle,PHQ,Athletics,1062,SS,628.0,,,3.597904920578003,3.597904920578003
1009721,Hank O'Day,Hank O'Day,NYK,Giants,1054,P,160.0,329.0,3.4905474185943604,0.08813481032848358,3.578682228922844
1002933,Ed Daily,Ed Daily,- - -,- - -,0,P/RF,527.0,344.6666,3.1637047454714775,0.38220998644828796,3.5459147319197655
1011536,Ted Scheffler,Ted Scheffler,RCH,Broncos,1068,RF,537.0,,,3.5116586685180664,3.5116586685180664
1010803,John Reilly,John Reilly,CIN,Reds,18,1B,576.0,,,3.5067925453186035,3.5067925453186035
1007348,Henry Larkin,Henry Larkin,CLI,Infants,1024,1B,583.0,,,3.466301679611206,3.466301679611206
1001720,Tom Burns,Tom Burns,CHI,Colts,17,3B,597.0,,,3.4116601943969727,3.4116601943969727
1002002,Fred Carroll,Fred Carroll,PBU,Burghers,1058,C/LF,502.0,,,3.3717479705810547,3.3717479705810547
1000953,Lou Bierbauer,Lou Bierbauer,BKW,Ward's Wonders,1016,2B,629.0,,,3.3692028522491455,3.3692028522491455
1002026,Bob Caruthers,Bob Caruthers,BRO,Bridegrooms,22,P/LF,290.0,300.0,2.2936971187591553,1.0641511678695679,3.357848286628723
1001634,Charlie Buffinton,Charlie Buffinton,PHQ,Athletics,1062,P,160.0,283.3333,3.322920083999634,0.011863215826451778,3.3347832998260856
1000588,Bob Barr,Bob Barr,RCH,Broncos,1068,P,218.0,493.3333,3.2538907527923584,0.05800477787852287,3.3118955306708813
1009291,Tony Mullane,Tony Mullane,CIN,Reds,18,P,331.0,209.0,1.80436110496521,1.5034421682357788,3.3078032732009888
1006806,King Kelly,King Kelly,BSR,Reds,1013,C/SS,394.0,2.0,0.00520807970315218,3.2914276123046875,3.2966356920078397
1002797,Jack Crooks,Jack Crooks,COL,Solons,1025,2B,588.0,,,3.2582106590270996,3.2582106590270996
1010640,Paul Radford,Paul Radford,CLI,Infants,1024,SS/RF/CF,556.0,5.0,-0.04129910096526146,3.2960004806518555,3.254701379686594
1002731,Ed Crane,Ed Crane,NYK,Giants,1054,P,157.0,330.3333,2.7047693729400635,0.527406632900238,3.2321760058403015
1012226,John Sneed,John Sneed,- - -,- - -,0,RF,594.0,,,3.227603316307068,3.227603316307068
1009686,Darby O'Brien,Darby O'Brien,BRO,Bridegrooms,22,CF/LF,386.0,,,3.215090274810791,3.215090274810791
1012192,Phenomenal Smith,Phenomenal Smith,- - -,- - -,0,P,116.0,248.0,2.727893501520157,0.4611561745405197,3.1890496760606766
1004879,George Gore,George Gore,NYK,Giants,1054,CF/LF,479.0,,,3.18632173538208,3.18632173538208
1009416,Al Myers,Al Myers,PHI,Phillies,26,2B,554.0,,,3.1775848865509033,3.1775848865509033
1002908,Ed Cushman,Ed Cushman,TOL,Maumees,1078,P,141.0,315.6666,3.8584229946136475,-0.6903886198997498,3.1680343747138977
1009456,Billy Nash,Billy Nash,BSR,Reds,1013,3B,580.0,0.3333,0.0037649923469871283,3.090662717819214,3.094427710166201
1005047,Mike Griffin,Mike Griffin,PHQ,Athletics,1062,CF,560.0,,,3.091792583465576,3.091792583465576
1001461,Steve Brodie,Steve Brodie,BSN,Beaneaters,16,RF,591.0,,,3.054386615753174,3.054386615753174
1008681,Mox McQuery,Mox McQuery,SYR,Stars,1077,1B,517.0,,,3.053637742996216,3.053637742996216
1005139,Ad Gumbert,Ad Gumbert,BSR,Reds,1013,P,165.0,277.3333,2.7312939167022705,0.3148209750652313,3.046114891767502
1013751,Curt Welch,Curt Welch,- - -,- - -,0,CF,556.0,1.0,0.02572760358452797,2.9960766583681107,3.0218042619526386
1012296,John Sowders,John Sowders,BKW,Ward's Wonders,1016,P,142.0,309.0,3.877756357192993,-0.8618829250335693,3.015873432159424
1007028,Frank Knauss,Frank Knauss,COL,Solons,1025,P,119.0,275.6666,2.3577218055725098,0.6521181464195251,3.009839951992035
1001682,Jesse Burkett,Jesse Burkett,NYG,Giants,30,RF,437.0,118.0,0.46532854437828064,2.5195252895355225,2.984853833913803
1001562,Tom Brown,Tom Brown,BSR,Reds,1013,CF,632.0,,,2.970001459121704,2.970001459121704
1009848,Dave Orr,Dave Orr,BKW,Ward's Wonders,1016,1B,498.0,,,2.9627199172973633,2.9627199172973633
1008129,Lefty Marr,Lefty Marr,CIN,Reds,18,3B/RF,579.0,,,2.937835693359375,2.937835693359375
1006111,Dummy Hoy,Dummy Hoy,BUF,Bisons,1003,CF,595.0,,,2.910585403442383,2.910585403442383
1004469,Pud Galvin,Pud Galvin,PBU,Burghers,1058,P,103.0,217.0,2.8682045936584473,0.03625263646245003,2.9044572301208973
1014290,Rasty Wright,Rasty Wright,- - -,- - -,0,RF/CF,480.0,,,2.9024759232997894,2.9024759232997894
1004397,Shorty Fuller,Shorty Fuller,STL,Browns,28,SS,610.0,,,2.8353614807128906,2.8353614807128906
1009566,Parson Nicholson,Parson Nicholson,TOL,Maumees,1078,2B,574.0,,,2.78177809715271,2.78177809715271
1005314,Ned Hanlon,Ned Hanlon,PBU,Burghers,1058,CF,558.0,,,2.7660038471221924,2.7660038471221924
1001716,Oyster Burns,Oyster Burns,BRO,Bridegrooms,22,RF,527.0,,,2.741326093673706,2.741326093673706
1008553,Deacon McGuire,Deacon McGuire,RCH,Broncos,1068,C,360.0,4.0,0.006722672842442989,2.7183470726013184,2.7250697454437613
1013757,Mickey Welch,Mickey Welch,NYG,Giants,30,P,133.0,292.3333,2.776048183441162,-0.052412308752536774,2.7236358746886253
1003942,Duke Farrell,Duke Farrell,CPI,Pirates,1022,C,494.0,,,2.679083824157715,2.679083824157715
1013024,Sam Thompson,Sam Thompson,PHI,Phillies,26,RF,599.0,,,2.6640257835388184,2.6640257835388184
1000836,Charlie Bennett,Charlie Bennett,BSN,Beaneaters,16,C,355.0,,,2.6368963718414307,2.6368963718414307
1011903,Tim Shinnick,Tim Shinnick,LOU,Colonels,1044,2B,563.0,,,2.632812976837158,2.632812976837158
1005439,Billy Hart,Billy Hart,STL,Browns,28,P,89.0,201.3333,2.807056427001953,-0.2170751541852951,2.589981272816658
1001869,Count Campau,Count Campau,STL,Browns,28,RF/LF,340.0,,,2.578313112258911,2.578313112258911
1002024,Ed Cartwright,Ed Cartwright,STL,Browns,28,1B,332.0,,,2.572357416152954,2.572357416152954
1005185,George Haddock,George Haddock,BUF,Bisons,1003,P,172.0,290.6666,2.18603777885437,0.3845774829387665,2.5706152617931366
1010607,Joe Quinn,Joe Quinn,BSR,Reds,1013,2B,555.0,,,2.570444345474243,2.570444345474243
1005267,Charlie Hamburg,Charlie Hamburg,LOU,Colonels,1044,LF,560.0,,,2.5430521965026855,2.5430521965026855
1007040,Joe Knight,Joe Knight,CIN,Reds,18,LF,523.0,,,2.5412917137145996,2.5412917137145996
1001996,Cliff Carroll,Cliff Carroll,CHI,Colts,17,LF,642.0,,,2.5357344150543213,2.5357344150543213
1012193,Pop Smith,Pop Smith,BSN,Beaneaters,16,2B,552.0,,,2.525301456451416,2.525301456451416
1009821,Tip O'Neill,Tip O'Neill,CPI,Pirates,1022,LF,647.0,,,2.4920990467071533,2.4920990467071533
1012705,Marty Sullivan,Marty Sullivan,BSN,Beaneaters,16,LF,561.0,,,2.4560108184814453,2.4560108184814453
1002122,Ice Box Chamberlain,Elton Chamberlain,- - -,- - -,0,P,87.0,210.0,2.204217851161957,0.21041089296340942,2.414628744125366
1007914,Connie Mack,Connie Mack,BUF,Bisons,1003,C,570.0,,,2.4058496952056885,2.4058496952056885
1012899,George Tebeau,George Tebeau,TOL,Maumees,1078,CF,435.0,5.0,-0.09445551782846451,2.488961935043335,2.3945064172148705
1007731,Herman Long,Herman Long,BSN,Beaneaters,16,SS,475.0,,,2.3762223720550537,2.3762223720550537
