playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
194,Rickey Henderson,Rickey Henderson,- - -,- - -,0,LF,674.0,,,8.37538743019104,8.37538743019104
1001124,Wade Boggs,Wade Boggs,BOS,Red Sox,3,3B,742.0,,,8.292351722717285,8.292351722717285
1012176,Lonnie Smith,Lonnie Smith,ATL,Braves,16,LF,577.0,,,8.13440227508545,8.13440227508545
1002318,Will Clark,Will Clark,SFG,Giants,30,1B,675.0,,,8.075377464294434,8.075377464294434
1011355,Bret Saberhagen,Bret Saberhagen,KCR,Royals,7,P,,262.3333,7.455695152282715,0.0,7.455695152282715
1109,Barry Bonds,Barry Bonds,PIT,Pirates,27,LF,679.0,,,7.1083903312683105,7.1083903312683105
1006462,Howard Johnson,Howard Johnson,NYM,Mets,25,3B,655.0,,,7.0434980392456055,7.0434980392456055
1011348,Nolan Ryan,Nolan Ryan,TEX,Rangers,13,P,,239.3333,7.017210006713867,0.0,7.017210006713867
1009004,Kevin Mitchell,Kevin Mitchell,SFG,Giants,30,LF,640.0,,,6.892139911651611,6.892139911651611
1012186,Ozzie Smith,Ozzie Smith,STL,Cardinals,28,SS,664.0,,,6.739259243011475,6.739259243011475
293,Fred McGriff,Fred McGriff,TOR,Blue Jays,14,1B,680.0,,,6.3951568603515625,6.3951568603515625
1005115,Mark Gubicza,Mark Gubicza,KCR,Royals,7,P,,255.0,6.2634735107421875,0.0,6.2634735107421875
1005741,Orel Hershiser,Orel Hershiser,LAD,Dodgers,22,P,92.0,256.6666,5.62195348739624,0.4421643912792206,6.064117878675461
1010978,Cal Ripken Jr.,Cal Ripken,BAL,Orioles,2,SS,712.0,,,5.827942371368408,5.827942371368408
1009827,José Oquendo,Jose Oquendo,STL,Cardinals,28,2B,650.0,,,5.742300510406494,5.742300510406494
1011411,Ryne Sandberg,Ryne Sandberg,CHC,Cubs,17,2B,672.0,,,5.682101249694824,5.682101249694824
1099,Ruben Sierra,Ruben Sierra,TEX,Rangers,13,RF,689.0,,,5.606524467468262,5.606524467468262
87,Julio Franco,Julio Franco,TEX,Rangers,13,2B,621.0,,,5.526592254638672,5.526592254638672
1001212,Chris Bosio,Chris Bosio,MIL,Brewers,23,P,,234.6666,5.513429164886475,0.0,5.513429164886475
1013023,Robby Thompson,Robby Thompson,SFG,Giants,30,2B,620.0,,,5.383047103881836,5.383047103881836
1001098,Bert Blyleven,Bert Blyleven,CAL,Angels,1,P,,241.0,5.290099620819092,0.0,5.290099620819092
1014396,Robin Yount,Robin Yount,MIL,Brewers,23,CF,690.0,,,5.268032073974609,5.268032073974609
1009040,Paul Molitor,Paul Molitor,MIL,Brewers,23,3B,696.0,,,5.123713970184326,5.123713970184326
815,Roger Clemens,Roger Clemens,BOS,Red Sox,3,P,,253.3333,5.116894721984863,0.0,5.116894721984863
1013846,Lou Whitaker,Lou Whitaker,DET,Tigers,6,2B,611.0,,,5.109639644622803,5.109639644622803
1013435,Frank Viola,Frank Viola,- - -,- - -,0,P,29.0,260.99989999999997,5.034152388572693,-0.038988471031188965,4.995163917541504
1006222,Bruce Hurst,Bruce Hurst,SDP,Padres,29,P,87.0,244.6666,5.152606964111328,-0.17850220203399658,4.9741047620773315
1005531,Von Hayes,Von Hayes,PHI,Phillies,26,RF,652.0,,,4.865516185760498,4.865516185760498
1007323,Mark Langston,Mark Langston,- - -,- - -,0,P,66.0,249.99989999999997,4.8024821281433105,0.015430554747581482,4.817912682890892
1007973,Joe Magrane,Joe Magrane,STL,Cardinals,28,P,92.0,234.6666,4.65413761138916,0.13329602777957916,4.787433639168739
1003052,Glenn Davis,Glenn Davis,HOU,Astros,21,1B,663.0,,,4.786063194274902,4.786063194274902
1010557,Kirby Puckett,Kirby Puckett,MIN,Twins,8,CF,684.0,,,4.748139381408691,4.748139381408691
1006885,Jimmy Key,Jimmy Key,TOR,Blue Jays,14,P,,216.0,4.584608554840088,0.0,4.584608554840088
1001863,Ken Caminiti,Ken Caminiti,HOU,Astros,21,3B,646.0,,,4.497421741485596,4.497421741485596
1013021,Milt Thompson,Milt Thompson,STL,Cardinals,28,CF,591.0,,,4.488219261169434,4.488219261169434
1012939,Mickey Tettleton,Mickey Tettleton,BAL,Orioles,2,C/DH,489.0,,,4.423195838928223,4.423195838928223
1007331,Carney Lansford,Carney Lansford,OAK,Athletics,10,3B,616.0,,,4.419686317443848,4.419686317443848
1009122,Mike Moore,Mike Moore,OAK,Athletics,10,P,,241.6666,4.416079998016357,0.0,4.416079998016357
1001911,Tom Candiotti,Tom Candiotti,CLE,Indians,5,P,,206.0,4.365661144256592,0.0,4.365661144256592
1008559,Mark McGwire,Mark McGwire,OAK,Athletics,10,1B,587.0,,,4.293256759643555,4.293256759643555
1012606,Darryl Strawberry,Darryl Strawberry,NYM,Mets,25,RF,541.0,,,4.284609317779541,4.284609317779541
1011481,Steve Sax,Steve Sax,NYY,Yankees,9,2B,717.0,,,4.2780327796936035,4.2780327796936035
1010157,Terry Pendleton,Terry Pendleton,STL,Cardinals,28,3B,661.0,,,4.268362522125244,4.268362522125244
1001168,Bobby Bonilla,Bobby Bonilla,PIT,Pirates,27,3B,698.0,,,4.26123046875,4.26123046875
1010185,Pascual Perez,Pascual Perez,MON,Expos,24,P,66.0,198.3333,3.8803749084472656,0.31129562854766846,4.191670536994934
1010870,Harold Reynolds,Harold Reynolds,SEA,Mariners,11,2B,677.0,,,4.185054302215576,4.185054302215576
1003818,Nick Esasky,Nick Esasky,BOS,Red Sox,3,1B,633.0,,,4.179919242858887,4.179919242858887
1005630,Dave Henderson,Dave Henderson,OAK,Athletics,10,CF,643.0,,,4.166905403137207,4.166905403137207
1002288,Jack Clark,Jack Clark,SDP,Padres,29,1B,593.0,,,4.163997173309326,4.163997173309326
1003168,Jose DeLeon,Jose DeLeon,STL,Cardinals,28,P,94.0,244.6666,4.6316070556640625,-0.4747651219367981,4.156841933727264
115,John Smoltz,John Smoltz,ATL,Braves,16,P,74.0,208.0,4.0475873947143555,0.10706256330013275,4.154649958014488
1003033,Alvin Davis,Alvin Davis,SEA,Mariners,11,1B,611.0,,,4.125434398651123,4.125434398651123
1000537,Jesse Barfield,Jesse Barfield,- - -,- - -,0,RF,615.0,,,4.090746268630028,4.090746268630028
1012734,Rick Sutcliffe,Rick Sutcliffe,CHC,Cubs,17,P,90.0,229.0,3.734724283218384,0.3343891501426697,4.0691134333610535
104,Greg Maddux,Greg Maddux,CHC,Cubs,17,P,91.0,238.3333,3.7037723064422607,0.3283681571483612,4.032140463590622
1013554,Tim Wallach,Tim Wallach,MON,Expos,24,3B,639.0,1.0,0.005417194217443466,4.020446300506592,4.025863494724035
1005107,Kelly Gruber,Kelly Gruber,TOR,Blue Jays,14,3B,583.0,,,3.934753894805908,3.934753894805908
1004546,Scott Garrelts,Scott Garrelts,SFG,Giants,30,P,71.0,193.3333,3.840876579284668,0.055218931287527084,3.896095510572195
1010694,Willie Randolph,Willie Randolph,LAD,Dodgers,22,2B,633.0,,,3.893925666809082,3.893925666809082
1406,Tim Raines,Tim Raines,MON,Expos,24,LF,618.0,,,3.884032964706421,3.884032964706421
1680,David Cone,David Cone,NYM,Mets,25,P,85.0,219.6666,3.329923391342163,0.5231159329414368,3.8530393242836
860,Roberto Alomar,Roberto Alomar,SDP,Padres,29,2B,702.0,,,3.8408477306365967,3.8408477306365967
56,Mark Grace,Mark Grace,CHC,Cubs,17,1B,596.0,,,3.8351666927337646,3.8351666927337646
1006117,Kent Hrbek,Kent Hrbek,MIN,Twins,8,1B,434.0,,,3.8251585960388184,3.8251585960388184
1001525,Jerry Browne,Jerry Browne,CLE,Indians,5,2B,685.0,,,3.802367925643921,3.802367925643921
384,Chuck Finley,Chuck Finley,CAL,Angels,1,P,,199.6666,3.7929494380950928,0.0,3.7929494380950928
1008946,Randy Milligan,Randy Milligan,BAL,Orioles,2,1B,444.0,,,3.7661948204040527,3.7661948204040527
1004001,Sid Fernandez,Sid Fernandez,NYM,Mets,25,P,83.0,219.3333,3.2026493549346924,0.5467327833175659,3.7493821382522583
1008261,Don Mattingly,Don Mattingly,NYY,Yankees,9,1B,693.0,,,3.734956979751587,3.734956979751587
1003269,Rob Dibble,Rob Dibble,CIN,Reds,18,P,8.0,99.0,3.708777666091919,-0.1102491021156311,3.598528563976288
1004002,Tony Fernandez,Tony Fernandez,TOR,Blue Jays,14,SS,617.0,,,3.589099407196045,3.589099407196045
1000510,Scott Bankhead,Scott Bankhead,SEA,Mariners,11,P,,210.3333,3.546225070953369,0.0,3.546225070953369
1005649,Tom Henke,Tom Henke,TOR,Blue Jays,14,P,,89.0,3.5142931938171387,0.0,3.5142931938171387
1000086,Rick Aguilera,Rick Aguilera,- - -,- - -,0,P,8.0,144.9999,3.554793119430542,-0.04665541276335716,3.508137706667185
1013862,Devon White,Devon White,CAL,Angels,1,CF,678.0,,,3.481621265411377,3.481621265411377
1006100,Ken Howell,Ken Howell,PHI,Phillies,26,P,78.0,204.0,3.747690439224243,-0.2717682421207428,3.4759221971035004
1004427,Greg Gagne,Greg Gagne,MIN,Twins,8,SS,491.0,,,3.4727678298950195,3.4727678298950195
1007988,Rick Mahler,Rick Mahler,CIN,Reds,18,P,70.0,220.6666,3.1753804683685303,0.25550252199172974,3.43088299036026
1008690,Kevin McReynolds,Kevin McReynolds,NYM,Mets,25,LF,599.0,,,3.417581796646118,3.417581796646118
1005006,Mike Greenwell,Mike Greenwell,BOS,Red Sox,3,LF,641.0,,,3.4134163856506348,3.4134163856506348
1006318,Brook Jacoby,Brook Jacoby,CLE,Indians,5,3B,592.0,,,3.394888401031494,3.394888401031494
1003865,Dwight Evans,Dwight Evans,BOS,Red Sox,3,RF/DH,630.0,,,3.3765506744384766,3.3765506744384766
1004101,Carlton Fisk,Carlton Fisk,CHW,White Sox,4,C,419.0,,,3.370847225189209,3.370847225189209
1001007,Bud Black,Bud Black,CLE,Indians,5,P,,222.3333,3.3688197135925293,0.0,3.3688197135925293
