playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1014722,Ray Brown,Ray Brown,HG,Grays,1137,P,82.0,153.0,8.004142761230469,0.6135698556900024,8.617712616920471
1004996,Hank Greenberg,Hank Greenberg,DET,Tigers,6,LF,670.0,,,7.638540267944336,7.638540267944336
1003975,Bob Feller,Bob Feller,CLE,Indians,5,P,129.0,320.3333,7.45011043548584,0.14083082973957062,7.5909412652254105
1003311,Joe DiMaggio,Joe DiMaggio,NYY,Yankees,9,CF,572.0,,,7.425896644592285,7.425896644592285
1009014,Johnny Mize,Johnny Mize,STL,Cardinals,28,1B,666.0,,,7.139676570892334,7.139676570892334
1014040,Ted Williams,Ted Williams,BOS,Red Sox,3,LF,661.0,2.0,0.058318328112363815,6.635679244995117,6.693997573107481
1001234,Lou Boudreau,Lou Boudreau,CLE,Indians,5,SS,706.0,,,6.539808750152588,6.539808750152588
1010046,Claude Passeau,Claude Passeau,CHC,Cubs,17,P,111.0,280.6666,5.87391471862793,0.629360020160675,6.503274738788605
1004343,Lonny Frey,Lonny Frey,CIN,Reds,18,2B,663.0,,,6.156476020812988,6.156476020812988
1013377,Arky Vaughan,Arky Vaughan,PIT,Pirates,27,SS,689.0,,,6.082419395446777,6.082419395446777
1004874,Joe Gordon,Joe Gordon,NYY,Yankees,9,2B,677.0,,,6.081853866577148,6.081853866577148
1014354,Rudy York,Rudy York,DET,Tigers,6,1B,685.0,,,5.7962188720703125,5.7962188720703125
1006768,Charlie Keller,Charlie Keller,NYY,Yankees,9,RF/LF,609.0,,,5.619221210479736,5.619221210479736
1004285,Jimmie Foxx,Jimmie Foxx,BOS,Red Sox,3,C/1B,618.0,,,5.485469818115234,5.485469818115234
1008413,Frank McCormick,Frank McCormick,CIN,Reds,18,1B,676.0,,,5.485265731811523,5.485265731811523
1001860,Dolph Camilli,Dolph Camilli,BRO,Dodgers,22,1B,606.0,,,5.426738739013672,5.426738739013672
1000284,Luke Appling,Luke Appling,CHW,White Sox,4,SS,639.0,,,5.414620876312256,5.414620876312256
1009546,Bobo Newsom,Bobo Newsom,DET,Tigers,6,P,112.0,264.0,5.4744462966918945,-0.08847885578870773,5.385967440903187
1005183,Stan Hack,Stan Hack,CHC,Cubs,17,3B,686.0,,,5.346246719360352,5.346246719360352
1003224,Paul Derringer,Paul Derringer,CIN,Reds,18,P,112.0,296.6666,5.373278617858887,-0.32147863507270813,5.051799982786179
1009904,Mel Ott,Mel Ott,NYG,Giants,30,3B/RF,647.0,,,5.002261638641357,5.002261638641357
1004150,Elbie Fletcher,Elbie Fletcher,PIT,Pirates,27,1B,641.0,,,4.823574066162109,4.823574066162109
1007468,Thornton Lee,Thornton Lee,CHW,White Sox,4,P,93.0,228.0,4.245351791381836,0.5220982432365417,4.767450034618378
1013783,Billy Werber,Billy Werber,CIN,Reds,18,3B,663.0,,,4.674592971801758,4.674592971801758
1013190,Hal Trosky Sr.,Hal Trosky,CLE,Indians,5,1B,608.0,,,4.645809173583984,4.645809173583984
1010961,Johnny Rigney,Johnny Rigney,CHW,White Sox,4,P,108.0,280.6666,4.320798397064209,0.11552482098340988,4.436323218047619
1008892,Eddie Miller,Eddie Miller,BSN,Bees,16,SS,617.0,,,4.385332107543945,4.385332107543945
1014474,Emery Adams,Emery Adams,BEG,Elite Giants,1132,P,58.0,127.3333,4.3856353759765625,-0.032181963324546814,4.353453412652016
1009128,Terry Moore,Terry Moore,STL,Cardinals,28,CF,585.0,,,4.337769985198975,4.337769985198975
1008422,Barney McCosky,Barney McCosky,DET,Tigers,6,CF,660.0,,,4.316285610198975,4.316285610198975
1001421,Tommy Bridges,Tommy Bridges,DET,Tigers,6,P,75.0,197.6666,4.427597522735596,-0.19569772481918335,4.231899797916412
1002352,Harlond Clift,Harlond Clift,SLB,Browns,2,3B,631.0,,,4.176709175109863,4.176709175109863
1007533,Dutch Leonard,Dutch Leonard,WAS,Senators,8,P,110.0,289.0,4.709914207458496,-0.5427990555763245,4.167115151882172
1002796,Joe Cronin,Joe Cronin,BOS,Red Sox,3,SS,645.0,,,4.081966400146484,4.081966400146484
1004338,Larry French,Larry French,CHC,Cubs,17,P,97.0,246.0,3.9811558723449707,0.06717369705438614,4.048329569399357
1000366,Elden Auker,Elden Auker,SLB,Browns,2,P,99.0,263.6666,3.6937453746795654,0.3519535958766937,4.045698970556259
1013637,Lon Warneke,Lon Warneke,STL,Cardinals,28,P,98.0,232.0,3.8230998516082764,0.21665693819522858,4.039756789803505
1004773,Jim Gleeson,Jim Gleeson,CHC,Cubs,17,CF/LF,551.0,,,4.013956546783447,4.013956546783447
1007202,Joe Kuhel,Joe Kuhel,CHW,White Sox,4,1B,703.0,,,3.937500238418579,3.937500238418579
1004596,Charlie Gehringer,Charlie Gehringer,DET,Tigers,6,2B,629.0,,,3.911818027496338,3.911818027496338
1015892,Henry McHenry,Henry McHenry,PS,Stars,1144,P,90.0,144.0,2.808899402618408,1.0929560661315918,3.90185546875
1009554,Bill Nicholson,Bill Nicholson,CHC,Cubs,17,RF/LF,545.0,,,3.7729129791259766,3.7729129791259766
1012060,Enos Slaughter,Enos Slaughter,STL,Cardinals,28,RF,569.0,,,3.7193193435668945,3.7193193435668945
1011225,Chet Ross,Chet Ross,BSN,Bees,16,LF,632.0,,,3.622753143310547,3.622753143310547
1006428,Bob Johnson,Bob Johnson,PHA,Athletics,10,LF,600.0,,,3.6016108989715576,3.6016108989715576
