playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1003249,Jim Devlin,Jim Devlin,LOU,Grays,1043,P,275,559.0,9.464875221252441,0.36156338453292847,9.82643860578537
1001158,Tommy Bond,Tommy Bond,BSN,Red Caps,16,P,260,521.0,6.829416751861572,-0.31694796681404114,6.512468785047531
1001307,George Bradley,George Bradley,CHI,White Stockings,17,P,220,394.0,4.414024353027344,0.040562525391578674,4.454586878418922
1007352,Terry Larkin,Terry Larkin,HAR,Dark Blues,1033,P,233,501.0,3.0547616481781006,0.3460012376308441,3.4007628858089447
1013860,Deacon White,Deacon White,BSN,Red Caps,16,1B/RF,274,,,3.347611665725708,3.347611665725708
1008696,Cal McVey,Cal McVey,CHI,White Stockings,17,C,274,92.0,0.8760837912559509,2.270498752593994,3.146582543849945
1009839,Jim O'Rourke,Jim O'Rourke,BSN,Red Caps,16,CF/LF,285,,,2.7120654582977295,2.7120654582977295
1006535,Charley Jones,Charley Jones,- - -,- - -,0,LF,255,,,2.4907297417521477,2.4907297417521477
1012436,Joe Start,Joe Start,HAR,Dark Blues,1033,1B,277,,,2.2790720462799072,2.2790720462799072
1004629,Joe Gerhardt,Joe Gerhardt,LOU,Grays,1043,2B,255,,,2.2664973735809326,2.2664973735809326
1000272,Cap Anson,Cap Anson,CHI,White Stockings,17,C/3B,264,,,2.1310296058654785,2.1310296058654785
1011783,George Shafer,Orator Shaffer,LOU,Grays,1043,RF,269,,,2.1091465950012207,2.1091465950012207
1002259,John Clapp,John Clapp,STL,Brown Stockings,1070,C,263,,,2.017031669616699,2.017031669616699
1010232,John Peters,John Peters,CHI,White Stockings,17,SS,266,,,1.995919942855835,1.995919942855835
1002052,John Cassidy,John Cassidy,HAR,Dark Blues,1033,RF,254,18.0,0.11714741587638855,1.7571011781692505,1.874248594045639
1004213,Davy Force,Davy Force,STL,Brown Stockings,1070,SS,236,,,1.8339815139770508,1.8339815139770508
1003985,Bob Ferguson,Bob Ferguson,HAR,Dark Blues,1033,3B,257,25.0,0.0869680866599083,1.6318837404251099,1.7188518270850182
1014277,George Wright,George Wright,BSN,Red Caps,16,2B,299,,,1.6800644397735596,1.6800644397735596
1014355,Tom York,Tom York,HAR,Dark Blues,1033,LF,240,,,1.5413813591003418,1.5413813591003418
1005245,George Hall,George Hall,LOU,Grays,1043,LF,281,,,1.3358700275421143,1.3358700275421143
1001537,Lew Brown,Lew Brown,BSN,Red Caps,16,C,227,,,1.291723370552063,1.291723370552063
1003410,Mike Dorgan,Mike Dorgan,STL,Brown Stockings,1070,RF/LF,275,,,1.2890903949737549,1.2890903949737549
1007373,Jumbo Latham,Juice Latham,LOU,Grays,1043,1B,283,,,1.2650213241577148,1.2650213241577148
1008994,Bobby Mitchell,Bobby Mitchell,CIN,Reds,1028,P,50,100.0,1.246899962425232,-0.0554768443107605,1.1914231181144714
1001664,Jack Burdock,Jack Burdock,HAR,Dark Blues,1033,2B,279,,,1.1011449098587036,1.1011449098587036
1001948,Tom Carey,Tom Carey,HAR,Dark Blues,1033,SS,274,,,0.9772962331771851,0.9772962331771851
1010347,Lip Pike,Lip Pike,CIN,Reds,1028,2B/CF,271,,,0.930747926235199,0.930747926235199
1001083,Joe Blong,Joe Blong,STL,Brown Stockings,1070,P/RF,222,187.3333,0.8877527713775635,0.041987787932157516,0.929740559309721
1012300,Al Spalding,Al Spalding,CHI,White Stockings,17,1B,257,11.0,0.13581006228923798,0.7170323133468628,0.8528423756361008
1008065,Jack Manning,Jack Manning,CIN,Reds,1028,1B/SS,257,44.0,0.012447242625057697,0.8115219473838806,0.8239691900089383
1002736,Bill Craver,Bill Craver,LOU,Grays,1043,SS,243,,,0.8175733089447021,0.8175733089447021
1008506,Mike McGeary,Mike McGeary,STL,Brown Stockings,1070,2B/3B,260,,,0.8042495846748352,0.8042495846748352
1009572,Tricky Nichols,Tricky Nichols,STL,Brown Stockings,1070,P,189,350.0,1.7157621383666992,-0.9315508008003235,0.7842113375663757
1002872,Candy Cummings,Candy Cummings,CIN,Reds,1028,P,74,155.6666,0.757329523563385,0.003041962394490838,0.7603714859578758
1010827,Jack Remsen,Jack Remsen,STL,Brown Stockings,1070,CF,127,,,0.7584818601608276,0.7584818601608276
1002826,Bill Crowley,Bill Crowley,LOU,Grays,1043,CF,242,,,0.7450246810913086,0.7450246810913086
