playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1004598,Lou Gehrig,Lou Gehrig,NYY,Yankees,9,1B,690.0,,,10.698540687561035,10.698540687561035
1004285,Jimmie Foxx,Jimmie Foxx,PHA,Athletics,10,1B,652.0,,,8.766668319702148,8.766668319702148
1004596,Charlie Gehringer,Charlie Gehringer,DET,Tigers,6,2B,708.0,,,8.537047386169434,8.537047386169434
1009904,Mel Ott,Mel Ott,NYG,Giants,30,RF,671.0,,,7.2930521965026855,7.2930521965026855
1013377,Arky Vaughan,Arky Vaughan,PIT,Pirates,27,SS,660.0,,,7.039559364318848,7.039559364318848
1003106,Dizzy Dean,Dizzy Dean,STL,Cardinals,28,P,126.0,311.6666,6.532355785369873,0.4509030878543854,6.983258873224258
1000378,Earl Averill,Earl Averill,CLE,Indians,5,CF,702.0,,,6.742073059082031,6.742073059082031
1002464,Ripper Collins,Ripper Collins,STL,Cardinals,28,1B,662.0,,,6.666073799133301,6.666073799133301
1004996,Hank Greenberg,Hank Greenberg,DET,Tigers,6,1B,667.0,,,6.518241882324219,6.518241882324219
1011259,Schoolboy Rowe,Schoolboy Rowe,DET,Tigers,6,P,119.0,266.0,5.2858686447143555,1.1857256889343262,6.471594333648682
1013597,Paul Waner,Paul Waner,PIT,Pirates,27,RF,677.0,,,6.331590175628662,6.331590175628662
1012927,Bill Terry,Bill Terry,NYG,Giants,30,1B,683.0,,,5.929523944854736,5.929523944854736
1013783,Billy Werber,Billy Werber,BOS,Red Sox,3,3B,716.0,,,5.517088890075684,5.517088890075684
1009321,Van Mungo,Van Mungo,BRO,Dodgers,22,P,126.0,315.3333,5.005143642425537,0.4260556101799011,5.431199252605438
1013190,Hal Trosky Sr.,Hal Trosky,CLE,Indians,5,1B,685.0,,,5.394280910491943,5.394280910491943
1011327,Babe Ruth,Babe Ruth,NYY,Yankees,9,RF/LF,471.0,,,5.24783182144165,5.24783182144165
1003043,Curt Davis,Curt Davis,PHI,Phillies,26,P,103.0,274.3333,5.38999605178833,-0.1601574569940567,5.229838594794273
1004010,Wes Ferrell,Wes Ferrell,BOS,Red Sox,3,P,88.0,181.0,4.201858997344971,0.9505714178085327,5.152430415153503
1007076,Len Koenecke,Len Koenecke,BRO,Dodgers,22,CF,536.0,,,5.01480770111084,5.01480770111084
1006123,Carl Hubbell,Carl Hubbell,NYG,Giants,30,P,124.0,313.0,5.098297119140625,-0.1082533523440361,4.990043766796589
1000875,Wally Berger,Wally Berger,BSN,Braves,16,CF,668.0,,,4.898037910461426,4.898037910461426
1003224,Paul Derringer,Paul Derringer,CIN,Reds,18,P,98.0,261.0,4.793399333953857,0.03628615289926529,4.829685486853123
1011128,Billy Rogell,Billy Rogell,DET,Tigers,6,SS,679.0,,,4.754933834075928,4.754933834075928
1004338,Larry French,Larry French,PIT,Pirates,27,P,98.0,263.6666,4.764338970184326,-0.04063556715846062,4.7237034030258656
1011978,Al Simmons,Al Simmons,CHW,White Sox,4,LF,613.0,,,4.673890590667725,4.673890590667725
1006428,Bob Johnson,Bob Johnson,PHA,Athletics,10,LF,609.0,,,4.609710693359375,4.609710693359375
1013637,Lon Warneke,Lon Warneke,CHC,Cubs,17,P,118.0,291.3333,4.722843170166016,-0.11696503311395645,4.605878137052059
1005339,Mel Harder,Mel Harder,CLE,Indians,5,P,99.0,255.3333,4.889638900756836,-0.30784130096435547,4.5817975997924805
1009962,Satchel Paige,Satchel Paige,PC,Crawfords,1143,P,54.0,145.6666,4.820608139038086,-0.25651565194129944,4.5640924870967865
1008089,Heinie Manush,Heinie Manush,WAS,Senators,8,LF,605.0,,,4.4750189781188965,4.4750189781188965
1004821,Lefty Gomez,Lefty Gomez,NYY,Yankees,9,P,119.0,281.6666,4.7667622566223145,-0.48652443289756775,4.280237823724747
1007559,Sam Leslie,Sam Leslie,BRO,Dodgers,22,1B,621.0,,,4.1353068351745605,4.1353068351745605
1011648,Hal Schumacher,Hal Schumacher,NYG,Giants,30,P,122.0,297.0,3.1736226081848145,0.9287593960762024,4.102382004261017
1001176,Zeke Bonura,Zeke Bonura,CHW,White Sox,4,1B,575.0,,,4.0891900062561035,4.0891900062561035
1015653,Slim Jones,Slim Jones,PS,Stars,1144,P,80.0,203.0,4.476306438446045,-0.39094462990760803,4.085361808538437
1004122,Freddie Fitzsimmons,Freddie Fitzsimmons,NYG,Giants,30,P,102.0,263.3333,3.5644116401672363,0.5032637715339661,4.067675411701202
1002141,Ben Chapman,Ben Chapman,NYY,Yankees,9,CF/LF,666.0,,,4.053170204162598,4.053170204162598
1003110,Paul Dean,Paul Dean,STL,Cardinals,28,P,87.0,233.3333,3.8462202548980713,0.1680789589881897,4.014299213886261
