playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1014040,Ted Williams,Ted Williams,BOS,Red Sox,3,LF,606.0,,,10.953003883361816,10.953003883361816
1003311,Joe DiMaggio,Joe DiMaggio,NYY,Yankees,9,CF,621.0,,,9.719683647155762,9.719683647155762
1014304,Whit Wyatt,Whit Wyatt,BRO,Dodgers,22,P,122.0,288.3333,6.85169792175293,0.7917550802230835,7.643453001976013
1010814,Pete Reiser,Pete Reiser,BRO,Dodgers,22,CF,601.0,,,7.485152244567871,7.485152244567871
1006768,Charlie Keller,Charlie Keller,NYY,Yankees,9,LF,610.0,,,7.320623874664307,7.320623874664307
1001860,Dolph Camilli,Dolph Camilli,BRO,Dodgers,22,1B,641.0,,,6.890230178833008,6.890230178833008
1013162,Cecil Travis,Cecil Travis,WAS,Senators,8,SS,663.0,,,6.304657459259033,6.304657459259033
1004874,Joe Gordon,Joe Gordon,NYY,Yankees,9,2B,665.0,,,5.889009952545166,5.889009952545166
1003975,Bob Feller,Bob Feller,CLE,Indians,5,P,139.0,343.0,5.614806652069092,0.017005421221256256,5.631812073290348
1004150,Elbie Fletcher,Elbie Fletcher,PIT,Pirates,27,1B,642.0,,,5.630818843841553,5.630818843841553
1005183,Stan Hack,Stan Hack,CHC,Cubs,17,3B,694.0,,,5.477136135101318,5.477136135101318
1007468,Thornton Lee,Thornton Lee,CHW,White Sox,4,P,119.0,300.3333,4.986655235290527,0.480842649936676,5.467497885227203
1009014,Johnny Mize,Johnny Mize,STL,Cardinals,28,1B,547.0,,,5.43093729019165,5.43093729019165
1005560,Jeff Heath,Jeff Heath,CLE,Indians,5,RF,643.0,,,5.366801738739014,5.366801738739014
1013512,Dixie Walker,Dixie Walker,BRO,Dodgers,22,RF,606.0,,,5.3035430908203125,5.3035430908203125
1005664,Tommy Henrich,Tommy Henrich,NYY,Yankees,9,RF,632.0,,,5.206456184387207,5.206456184387207
1002796,Joe Cronin,Joe Cronin,BOS,Red Sox,3,SS,615.0,,,5.109996795654297,5.109996795654297
1007533,Dutch Leonard,Dutch Leonard,WAS,Senators,8,P,100.0,256.0,5.8806562423706055,-0.8044674396514893,5.076188802719116
1000284,Luke Appling,Luke Appling,CHW,White Sox,4,SS,677.0,,,5.034384250640869,5.034384250640869
1002152,Sam Chapman,Sam Chapman,PHA,Athletics,10,CF,602.0,,,4.967187881469727,4.967187881469727
1002861,Roy Cullenbine,Roy Cullenbine,SLB,Browns,2,LF,629.0,,,4.888386249542236,4.888386249542236
1011011,Phil Rizzuto,Phil Rizzuto,NYY,Yankees,9,SS,548.0,,,4.830479145050049,4.830479145050049
1013583,Bucky Walters,Bucky Walters,CIN,Reds,18,P,117.0,302.0,5.276118755340576,-0.5454306602478027,4.730688095092773
1009904,Mel Ott,Mel Ott,NYG,Giants,30,RF,634.0,,,4.7060370445251465,4.7060370445251465
1001234,Lou Boudreau,Lou Boudreau,CLE,Indians,5,SS,681.0,,,4.546162128448486,4.546162128448486
1004285,Jimmie Foxx,Jimmie Foxx,BOS,Red Sox,3,1B,582.0,,,4.5372490882873535,4.5372490882873535
1008719,Joe Medwick,Joe Medwick,BRO,Dodgers,22,LF,579.0,,,4.466669082641602,4.466669082641602
