playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1006511,Walter Johnson,Walter Johnson,WAS,Senators,8,P,141.0,346.0,8.517121315002441,0.5370053648948669,9.054126679897308
1002451,Eddie Collins,Eddie Collins,PHA,Athletics,10,2B,652.0,,,8.985520362854004,8.985520362854004
1012309,Tristram Speaker,Tris Speaker,BOS,Red Sox,3,CF,608.0,,,8.573470115661621,8.573470115661621
1000453,Home Run Baker,Frank Baker,PHA,Athletics,10,3B,644.0,,,7.883064270019531,7.883064270019531
1006301,Joe Jackson,Joe Jackson,CLE,Naps,5,RF,623.0,,,7.533835411071777,7.533835411071777
1002378,Ty Cobb,Ty Cobb,DET,Tigers,6,CF,501.0,,,7.1733903884887695,7.1733903884887695
1000041,Babe Adams,Babe Adams,PIT,Pirates,27,P,118.0,313.6666,5.391125679016113,0.9338293671607971,6.32495504617691
1002735,Gavvy Cravath,Gavvy Cravath,PHI,Phillies,26,RF,594.0,,,5.840892791748047,5.840892791748047
1008235,Christy Mathewson,Christy Mathewson,NYG,Giants,30,P,115.0,306.0,5.3286237716674805,0.006896187551319599,5.3355199592188
1011284,Dick Rudolph,Dick Rudolph,BSN,Braves,16,P,102.0,249.3333,4.700736045837402,0.4618438184261322,5.1625798642635345
1008125,Rube Marquard,Rube Marquard,NYG,Giants,30,P,113.0,288.0,4.912925720214844,0.22755953669548035,5.140485256910324
1013252,Lefty Tyler,Lefty Tyler,BSN,Braves,16,P,118.0,290.3333,4.699881553649902,0.41517311334609985,5.115054666996002
1014444,Heinie Zimmerman,Heinie Zimmerman,CHC,Cubs,17,3B,510.0,,,5.056331157684326,5.056331157684326
1000128,Grover Alexander,Pete Alexander,PHI,Phillies,26,P,109.0,306.3333,5.479000091552734,-0.521329402923584,4.95767068862915
1003913,Cy Falkenberg,Cy Falkenberg,CLE,Naps,5,P,101.0,276.0,5.1489410400390625,-0.19836924970149994,4.950571790337563
1004149,Art Fletcher,Art Fletcher,NYG,Giants,30,SS,594.0,,,4.949678421020508,4.949678421020508
1011933,Burt Shotton,Burt Shotton,SLB,Browns,2,CF,655.0,,,4.937541961669922,4.937541961669922
1008569,Stuffy McInnis,Stuffy McInnis,PHA,Athletics,10,1B,619.0,,,4.904923915863037,4.904923915863037
1007259,Nap Lajoie,Nap Lajoie,CLE,Naps,5,2B,525.0,,,4.723554611206055,4.723554611206055
1012197,Red Smith,Red Smith,BRO,Superbas,22,3B,614.0,,,4.720500469207764,4.720500469207764
1002748,Sam Crawford,Sam Crawford,DET,Tigers,6,RF,671.0,,,4.533229827880859,4.533229827880859
1011281,Nap Rucker,Nap Rucker,BRO,Superbas,22,P,93.0,260.0,4.281910419464111,0.22846874594688416,4.5103791654109955
1002462,Ray Collins,Ray Collins,BOS,Red Sox,3,P,95.0,246.6666,4.087239742279053,0.276679664850235,4.363919407129288
1010385,Eddie Plank,Eddie Plank,PHA,Athletics,10,P,96.0,242.6666,4.418354034423828,-0.05875924974679947,4.359594784677029
1003005,Jake Daubert,Jake Daubert,BRO,Superbas,22,1B,572.0,,,4.281843662261963,4.281843662261963
1011372,Vic Saier,Vic Saier,CHC,Cubs,17,1B,600.0,,,4.262343406677246,4.262343406677246
1000616,Jack Barry,Jack Barry,PHA,Athletics,10,SS,535.0,,,4.236990451812744,4.236990451812744
1008856,Clyde Milan,Clyde Milan,WAS,Senators,8,CF,661.0,,,4.161881446838379,4.161881446838379
1007684,Hans Lobert,Hans Lobert,PHI,Phillies,26,3B,646.0,,,4.156383514404297,4.156383514404297
1005638,Claude Hendrix,Claude Hendrix,PIT,Pirates,27,P,104.0,241.0,2.953464984893799,1.021312952041626,3.974777936935425
1007428,Tommy Leach,Tommy Leach,CHC,Cubs,17,CF,540.0,,,3.958624839782715,3.958624839782715
1013436,Jim Viox,Jim Viox,PIT,Pirates,27,2B,578.0,,,3.9559192657470703,3.9559192657470703
1011780,Tillie Shafer,Tillie Shafer,NYG,Giants,30,3B,584.0,,,3.9288713932037354,3.9288713932037354
1007532,Dutch Leonard,Dutch Leonard,BOS,Red Sox,3,P,95.0,259.3333,3.6918187141418457,0.18994122743606567,3.8817599415779114
1013075,Joe Tinker,Joe Tinker,CIN,Reds,18,SS,418.0,,,3.862414836883545,3.862414836883545
1000827,Chief Bender,Chief Bender,PHA,Athletics,10,P,89.0,236.6666,3.783977746963501,0.04249081015586853,3.8264685571193695
1014346,Earl Yingling,Earl Yingling,BRO,Superbas,22,P,71.0,146.6666,2.7409348487854004,1.035653829574585,3.7765886783599854
1004476,Chick Gandil,Chick Gandil,WAS,Senators,8,1B,603.0,,,3.7738230228424072,3.7738230228424072
1007093,Ed Konetchy,Ed Konetchy,STL,Cardinals,28,1B,583.0,4.6666,-0.03466071933507919,3.796860933303833,3.762200213968754
1000764,Hugh Bedient,Hugh Bedient,BOS,Red Sox,3,P,91.0,259.0,4.079312324523926,-0.323781818151474,3.755530506372452
1011684,Jim Scott,Jim Scott,CHW,White Sox,4,P,109.0,312.3333,4.508971691131592,-0.7551681995391846,3.7538034915924072
