playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1008542,John McGraw,John McGraw,BAL,Orioles,1006,3B,539.0,,,9.006688117980957,9.006688117980957
1003155,Ed Delahanty,Ed Delahanty,PHI,Phillies,26,LF,645.0,,,8.347042083740234,8.347042083740234
1014005,Jimmy Williams,Jimmy Williams,PIT,Pirates,27,3B,689.0,,,7.5029683113098145,7.5029683113098145
1014369,Cy Young,Cy Young,STL,Perfectos,28,P,156.0,369.3333,6.663721561431885,0.05057678371667862,6.714298345148563
1001682,Jesse Burkett,Jesse Burkett,STL,Perfectos,28,LF,635.0,,,6.140224456787109,6.140224456787109
1005205,Noodles Hahn,Noodles Hahn,CIN,Reds,18,P,121.0,309.0,6.4278788566589355,-0.31653645634651184,6.111342400312424
1012381,Chick Stahl,Chick Stahl,BSN,Beaneaters,16,RF,661.0,2.0,-0.057204194366931915,6.140730381011963,6.083526186645031
1012916,Fred Tenney,Fred Tenney,BSN,Beaneaters,16,1B,691.0,,,6.064301013946533,6.064301013946533
1013485,Honus Wagner,Honus Wagner,LOU,Colonels,1044,3B/RF,626.0,,,5.973820209503174,5.973820209503174
1013542,Bobby Wallace,Bobby Wallace,STL,Perfectos,28,3B/SS,638.0,,,5.621372222900391,5.621372222900391
1012992,Roy Thomas,Roy Thomas,PHI,Phillies,26,CF,702.0,,,5.566747665405273,5.566747665405273
1009564,Kid Nichols,Kid Nichols,BSN,Beaneaters,16,P,144.0,343.3333,5.7687602043151855,-0.3341384828090668,5.434621721506119
1006747,Willie Keeler,Willie Keeler,BRO,Superbas,22,RF,633.0,,,5.199316024780273,5.199316024780273
1002957,Tom Daly,Tom Daly,BRO,Superbas,22,2B,587.0,,,5.121684551239014,5.121684551239014
1003049,George Davis,George Davis,NYG,Giants,30,SS,463.0,,,5.0011186599731445,5.0011186599731445
1012879,Jack Taylor,Jack Taylor,CHI,Orphans,17,P,157.0,354.6666,3.8859333992004395,1.0736870765686035,4.959620475769043
1002924,Bill Dahlen,Bill Dahlen,BRO,Superbas,22,SS,514.0,,,4.926759719848633,4.926759719848633
