playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1009583,Phil Niekro,Phil Niekro,ATL,Braves,16,P,129.0,334.3333,8.645393371582031,0.49527958035469055,9.140672951936722
1005124,Ron Guidry,Ron Guidry,NYY,Yankees,9,P,,273.6666,9.069023132324219,0.0,9.069023132324219
1010897,Jim Rice,Jim Rice,BOS,Red Sox,3,LF/DH,746.0,,,7.741267204284668,7.741267204284668
1009893,Amos Otis,Amos Otis,KCR,Royals,7,CF,567.0,,,7.178122520446777,7.178122520446777
1008246,Jon Matlack,Jon Matlack,TEX,Rangers,13,P,,270.0,6.841328144073486,0.0,6.841328144073486
1010000,Dave Parker,Dave Parker,PIT,Pirates,27,RF,642.0,,,6.8048787117004395,6.8048787117004395
1010913,J.R. Richard,J.R. Richard,HOU,Astros,21,P,107.0,275.3333,6.44854736328125,0.150392085313797,6.598939448595047
1003123,Doug DeCinces,Doug DeCinces,BAL,Orioles,2,3B,561.0,,,6.578343868255615,6.578343868255615
1001830,Mike Caldwell,Mike Caldwell,MIL,Brewers,23,P,,293.3333,6.326767921447754,0.0,6.326767921447754
1009517,Graig Nettles,Graig Nettles,NYY,Yankees,9,3B,662.0,,,6.045570373535156,6.045570373535156
1011986,Ted Simmons,Ted Simmons,STL,Cardinals,28,C,604.0,,,5.858194351196289,5.858194351196289
1001094,Vida Blue,Vida Blue,SFG,Giants,30,P,101.0,258.0,5.566885471343994,0.2584443688392639,5.825329840183258
1002288,Jack Clark,Jack Clark,SFG,Giants,30,RF,657.0,,,5.710975646972656,5.710975646972656
1004101,Carlton Fisk,Carlton Fisk,BOS,Red Sox,3,C,658.0,,,5.710930347442627,5.710930347442627
1002108,Ron Cey,Ron Cey,LAD,Dodgers,22,3B,667.0,,,5.6692962646484375,5.6692962646484375
1012446,John Stearns,John Stearns,NYM,Mets,25,C,563.0,,,5.589199542999268,5.589199542999268
