playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1012300,Al Spalding,Al Spalding,BSN,Red Stockings,16,P,240,404.6666,4.2343926429748535,1.5280286073684692,5.762421250343323
1000573,Ross Barnes,Ross Barnes,BSN,Red Stockings,16,2B,238,,,5.1880669593811035,5.1880669593811035
1008341,Dick McBride,Dick McBride,PHN,Athletics,1002,P,261,419.0,4.996735572814941,-0.04821154102683067,4.948524031788111
1001450,Jim Britt,Jim Britt,BKA,Atlantics,1010,P,161,336.0,5.270423412322998,-0.34707483649253845,4.92334857583046
1014277,George Wright,George Wright,BSN,Red Stockings,16,SS,258,,,3.730687379837036,3.730687379837036
1002872,Candy Cummings,Candy Cummings,NYM,Mutuals,1053,P,254,497.0,3.766991138458252,-0.22185763716697693,3.545133501291275
1003705,Dave Eggler,Dave Eggler,NYM,Mutuals,1053,CF,298,,,3.2775487899780273,3.2775487899780273
1004213,Davy Force,Davy Force,- - -,- - -,0,3B,227,,,3.098909854888916,3.098909854888916
1008234,Bobby Mathews,Bobby Mathews,BAL,Canaries,1005,P,226,405.3333,3.741250514984131,-0.6569271683692932,3.0843233466148376
1004103,Wes Fisler,Wes Fisler,PHN,Athletics,1002,2B,247,,,2.788642168045044,2.788642168045044
1005491,John Hatfield,John Hatfield,NYM,Mutuals,1053,2B,297,,,2.4506916999816895,2.4506916999816895
1014433,George Zettlein,George Zettlein,- - -,- - -,0,P,147,262.99989999999997,2.4669342637062073,-0.24040979146957397,2.2265244722366333
1000272,Cap Anson,Cap Anson,PHN,Athletics,1002,3B,233,,,2.2070679664611816,2.2070679664611816
1003985,Bob Ferguson,Bob Ferguson,BKA,Atlantics,1010,3B,168,,,2.029696226119995,2.029696226119995
1008506,Mike McGeary,Mike McGeary,PHN,Athletics,1002,C/SS,227,,,1.8941420316696167,1.8941420316696167
1011510,Harry Schafer,Harry Schafer,BSN,Red Stockings,16,3B,225,,,1.8105005025863647,1.8105005025863647
1007915,Denny Mack,Denny Mack,PHN,Athletics,1002,1B/SS,228,,,1.6408416032791138,1.6408416032791138
1005245,George Hall,George Hall,BAL,Canaries,1005,CF,253,,,1.5869605541229248,1.5869605541229248
1014355,Tom York,Tom York,BAL,Canaries,1005,LF,252,,,1.582356333732605,1.582356333732605
1008649,John McMullin,John McMullin,NYM,Mutuals,1053,LF,248,15.0,0.050075169652700424,1.438543438911438,1.4886186085641384
1005781,Nat Hicks,Nat Hicks,NYM,Mutuals,1053,C,273,,,1.4211093187332153,1.4211093187332153
1008696,Cal McVey,Cal McVey,BSN,Red Stockings,16,C,238,,,1.3420737981796265,1.3420737981796265
1008830,Levi Meyerle,Levi Meyerle,PHN,Athletics,1002,RF,146,,,1.3104292154312134,1.3104292154312134
1000168,Doug Allison,Doug Allison,- - -,- - -,0,C,196,,,1.304396390914917,1.304396390914917
1002912,Ned Cuthbert,Ned Cuthbert,PHN,Athletics,1002,LF,266,,,1.2896069288253784,1.2896069288253784
1012444,Bill Stearns,Bill Stearns,WSN,Nationals,1050,P,45,99.0,1.4048551321029663,-0.11600618064403534,1.288848951458931
1010347,Lip Pike,Lip Pike,BAL,Canaries,1005,2B/RF,291,,,1.2260662317276,1.2260662317276
1007530,Andy Leonard,Andy Leonard,BSN,Red Stockings,16,LF,240,,,1.2159907817840576,1.2159907817840576
1010633,John Radcliff,John Radcliff,BAL,Canaries,1005,SS,297,,,1.213160514831543,1.213160514831543
1000737,George Bechtel,George Bechtel,NYM,Mutuals,1053,RF/LF,254,,,1.1250975131988525,1.1250975131988525
1000851,Cy Bentley,Cy Bentley,MID,Mansfields,1045,P/RF,115,154.0,1.1950314044952393,-0.07769404351711273,1.1173373609781265
1014222,Jimmy Wood,Jimmy Wood,- - -,- - -,0,2B,149,,,0.9339171797037125,0.9339171797037125
1005484,Scott Hastings,Scott Hastings,- - -,- - -,0,C,181,,,0.9181079715490341,0.9181079715490341
1005794,Dick Higham,Dick Higham,BAL,Canaries,1005,C/RF,247,,,0.8961460590362549,0.8961460590362549
1008038,Fergy Malone,Fergy Malone,PHN,Athletics,1002,C/1B,217,,,0.8957855105400085,0.8957855105400085
1008956,Everett Mills,Everett Mills,BAL,Canaries,1005,1B,269,,,0.8898109197616577,0.8898109197616577
1001334,Asa Brainard,Asa Brainard,- - -,- - -,0,P/2B,69,87.0,0.7955741952173412,0.07500356435775757,0.8705777595750988
1013860,Deacon White,Deacon White,CLE,Forest Citys,1020,C/2B,113,,,0.8599504828453064,0.8599504828453064
1008191,Phonney Martin,Phonney Martin,- - -,- - -,0,P/RF,196,122.33330000000001,0.8159714937210083,-0.008197605609893799,0.8077738881111145
1013663,Fred Waterman,Fred Waterman,WSO,Olympics,1057,3B,45,,,0.695842444896698,0.695842444896698
