playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1008315,Willie Mays,Willie Mays,SFG,Giants,30,CF,671.0,,,9.8319730758667,9.8319730758667
1007124,Sandy Koufax,Sandy Koufax,LAD,Dodgers,22,P,124.0,311.0,9.16897964477539,-0.5801557898521423,8.588823854923248
1000001,Hank Aaron,Hank Aaron,MIL,Braves,16,RF,714.0,,,8.426648139953613,8.426648139953613
1008236,Eddie Mathews,Eddie Mathews,MIL,Braves,16,3B/LF,675.0,,,7.851833343505859,7.851833343505859
1010228,Gary Peters,Gary Peters,CHW,White Sox,4,P,89.0,243.0,6.4874091148376465,1.011549711227417,7.4989588260650635
1005075,Dick Groat,Dick Groat,STL,Cardinals,28,SS,704.0,,,7.221956253051758,7.221956253051758
1001851,Johnny Callison,Johnny Callison,PHI,Phillies,26,RF,692.0,,,7.123575687408447,7.123575687408447
1000166,Bob Allison,Bob Allison,MIN,Twins,8,RF,626.0,,,6.942777633666992,6.942777633666992
1008106,Juan Marichal,Juan Marichal,SFG,Giants,30,P,119.0,321.3333,6.707560062408447,0.17273859679698944,6.880298659205437
1006304,Larry Jackson,Larry Jackson,CHC,Cubs,17,P,98.0,275.0,6.553955078125,0.3002018928527832,6.854156970977783
1010360,Vada Pinson,Vada Pinson,CIN,Reds,18,CF,695.0,,,6.531577110290527,6.531577110290527
1011447,Ron Santo,Ron Santo,CHC,Cubs,17,3B,687.0,,,6.38356351852417,6.38356351852417
1008039,Jim Maloney,Jim Maloney,CIN,Reds,18,P,98.0,250.3333,6.3673014640808105,0.01174644473940134,6.379047908820212
1008423,Willie McCovey,Willie McCovey,SFG,Giants,30,LF,627.0,,,6.3121161460876465,6.3121161460876465
1014326,Carl Yastrzemski,Carl Yastrzemski,BOS,Red Sox,3,LF,668.0,,,6.293603420257568,6.293603420257568
1003516,Don Drysdale,Don Drysdale,LAD,Dodgers,22,P,114.0,315.3333,5.77610445022583,0.4929984509944916,6.269102901220322
1003754,Dick Ellsworth,Dick Ellsworth,CHC,Cubs,17,P,110.0,290.6666,6.589705944061279,-0.362562894821167,6.227143049240112
1010039,Camilo Pascual,Camilo Pascual,MIN,Twins,8,P,102.0,248.3333,5.414731025695801,0.6934882998466492,6.10821932554245
1013975,Billy Williams,Billy Williams,CHC,Cubs,17,LF,687.0,,,5.9020586013793945,5.9020586013793945
1006079,Elston Howard,Elston Howard,NYY,Yankees,9,C,531.0,,,5.856905460357666,5.856905460357666
1005684,Ray Herbert,Ray Herbert,CHW,White Sox,4,P,83.0,224.6666,4.939119338989258,0.8098064064979553,5.748925745487213
1004662,Bob Gibson,Bob Gibson,STL,Cardinals,28,P,100.0,254.6666,4.430891036987305,0.9288894534111023,5.359780490398407
1002103,Orlando Cepeda,Orlando Cepeda,SFG,Giants,30,1B,629.0,,,5.332075119018555,5.332075119018555
1000530,Steve Barber,Steve Barber,BAL,Orioles,2,P,96.0,258.6666,5.3881425857543945,-0.06575056910514832,5.322392016649246
1009665,Joe Nuxhall,Joe Nuxhall,CIN,Reds,18,P,81.0,217.3333,5.367958068847656,-0.068950355052948,5.299007713794708
1004227,Whitey Ford,Whitey Ford,NYY,Yankees,9,P,103.0,269.3333,5.177357196807861,-0.029024828225374222,5.148332368582487
1004355,Bob Friend,Bob Friend,PIT,Pirates,27,P,97.0,268.6666,5.658933162689209,-0.5270328521728516,5.131900310516357
1005253,Jimmie Hall,Jimmie Hall,MIN,Twins,8,CF/LF,571.0,,,5.122496128082275,5.122496128082275
1013855,Bill White,Bill White,STL,Cardinals,28,1B,726.0,,,5.1166815757751465,5.1166815757751465
1011980,Curt Simmons,Curt Simmons,STL,Cardinals,28,P,87.0,232.6666,5.052314281463623,-0.007764957845211029,5.044549323618412
1005329,Ron Hansen,Ron Hansen,CHW,White Sox,4,SS,571.0,,,5.014508247375488,5.014508247375488
1001283,Ken Boyer,Ken Boyer,STL,Cardinals,28,3B,693.0,,,4.967061519622803,4.967061519622803
1010382,Juan Pizarro,Juan Pizarro,CHW,White Sox,4,P,79.0,214.6666,4.66450834274292,0.29880672693252563,4.963315069675446
1009048,Bill Monbouquette,Bill Monbouquette,BOS,Red Sox,3,P,102.0,266.6666,5.4325408935546875,-0.5142939686775208,4.918246924877167
1000670,Earl Battey,Earl Battey,MIN,Twins,8,C,586.0,,,4.866790771484375,4.866790771484375
1004165,Curt Flood,Curt Flood,STL,Cardinals,28,CF,714.0,,,4.760612487792969,4.760612487792969
1006678,Al Kaline,Al Kaline,DET,Tigers,6,RF,616.0,,,4.749477863311768,4.749477863311768
1002340,Roberto Clemente,Roberto Clemente,PIT,Pirates,27,RF,642.0,,,4.642519950866699,4.642519950866699
1009897,Jim O'Toole,Jim O'Toole,CIN,Reds,18,P,81.0,234.3333,4.77469539642334,-0.1740487962961197,4.60064660012722
1013621,Pete Ward,Pete Ward,CHW,White Sox,4,3B,667.0,,,4.58650541305542,4.58650541305542
1002130,Dean Chance,Dean Chance,LAA,Angels,1,P,89.0,248.0,4.758359909057617,-0.1884326934814453,4.569927215576172
1006905,Harmon Killebrew,Harmon Killebrew,MIN,Twins,8,LF,596.0,,,4.567357540130615,4.567357540130615
1003450,Al Downing,Al Downing,NYY,Yankees,9,P,64.0,175.6666,4.730434894561768,-0.246985524892807,4.483449369668961
