playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1003249,Jim Devlin,Jim Devlin,LOU,Grays,1043,P,299,622.0,10.207660675048828,1.352574110031128,11.560234785079956
1012300,Al Spalding,Al Spalding,CHI,White Stockings,17,P,298,528.6666,5.808180809020996,1.4295353889465332,7.237716197967529
1001158,Tommy Bond,Tommy Bond,HAR,Dark Blues,1033,P,182,408.0,6.159019947052002,0.5463010668754578,6.70532101392746
1000573,Ross Barnes,Ross Barnes,CHI,White Stockings,17,2B,342,1.3333,0.0031323242001235485,6.604335784912109,6.607468109112233
1001307,George Bradley,George Bradley,STL,Brown Stockings,1070,P,268,573.0,3.471703290939331,0.907773494720459,4.37947678565979
1000272,Cap Anson,Cap Anson,CHI,White Stockings,17,3B,321,,,4.014711380004883,4.014711380004883
1013860,Deacon White,Deacon White,CHI,White Stockings,17,C,310,2.0,0.06200612336397171,3.6050639152526855,3.6670700386166573
1000672,Joe Battin,Joe Battin,STL,Brown Stockings,1070,3B,289,,,3.5042366981506348,3.5042366981506348
1010232,John Peters,John Peters,CHI,White Stockings,17,SS,319,1.0,-0.024453898891806602,3.448061227798462,3.4236073289066553
1014277,George Wright,George Wright,BSN,Red Caps,16,SS,343,1.0,0.019043289124965668,3.1653075218200684,3.184350810945034
1008696,Cal McVey,Cal McVey,CHI,White Stockings,17,1B,310,59.3333,0.7620883584022522,2.3913331031799316,3.153421461582184
1005845,Paul Hines,Paul Hines,CHI,White Stockings,17,CF,306,,,2.934998035430908,2.934998035430908
1008234,Bobby Mathews,Bobby Mathews,NYM,Mutuals,1053,P,221,516.0,3.342365026473999,-0.5138227343559265,2.8285422921180725
1002259,John Clapp,John Clapp,STL,Brown Stockings,1070,C,306,,,2.826106548309326,2.826106548309326
1007042,Lon Knight,Lon Knight,PHN,Athletics,1002,P,242,282.0,2.945568561553955,-0.2111392766237259,2.734429284930229
1010347,Lip Pike,Lip Pike,STL,Brown Stockings,1070,CF,290,,,2.7093398571014404,2.7093398571014404
1009839,Jim O'Rourke,Jim O'Rourke,BSN,Red Caps,16,CF,327,,,2.6305794715881348,2.6305794715881348
1014433,George Zettlein,George Zettlein,PHN,Athletics,1002,P,128,234.0,2.7922935485839844,-0.3766658902168274,2.415627658367157
1002872,Candy Cummings,Candy Cummings,HAR,Dark Blues,1033,P,105,216.0,2.7900068759918213,-0.45879584550857544,2.331211030483246
1005245,George Hall,George Hall,PHN,Athletics,1002,LF,276,,,2.21718692779541,2.21718692779541
1008506,Mike McGeary,Mike McGeary,STL,Brown Stockings,1070,2B,278,,,2.19152569770813,2.19152569770813
1010827,Jack Remsen,Jack Remsen,HAR,Dark Blues,1033,CF,325,,,2.0479819774627686,2.0479819774627686
1008065,Jack Manning,Jack Manning,BSN,Red Caps,16,P/RF,295,197.3333,1.0912646055221558,0.9407212734222412,2.031985878944397
1004629,Joe Gerhardt,Joe Gerhardt,LOU,Grays,1043,1B,295,,,1.9671982526779175,1.9671982526779175
1005794,Dick Higham,Dick Higham,HAR,Dark Blues,1033,RF,314,,,1.9327541589736938,1.9327541589736938
1008830,Levi Meyerle,Levi Meyerle,PHN,Athletics,1002,3B,259,18.0,0.20839045941829681,1.600390076637268,1.8087805360555649
1001948,Tom Carey,Tom Carey,HAR,Dark Blues,1033,SS,292,,,1.7914891242980957,1.7914891242980957
1003107,Dory Dean,Dory Dean,CIN,Reds,1028,P,140,262.6666,1.438501000404358,0.19978903234004974,1.6382900327444077
1000168,Doug Allison,Doug Allison,HAR,Dark Blues,1033,C,166,,,1.5552048683166504,1.5552048683166504
1004781,John Glenn,John Glenn,CHI,White Stockings,17,LF,288,,,1.4849237203598022,1.4849237203598022
1001305,Foghorn Bradley,Foghorn Bradley,BSN,Red Caps,16,P,84,173.3333,1.3860812187194824,0.08261796832084656,1.468699187040329
1001664,Jack Burdock,Jack Burdock,HAR,Dark Blues,1033,2B,322,,,1.3789722919464111,1.3789722919464111
1004400,Charles Fulmer,Chick Fulmer,LOU,Grays,1043,SS,268,,,1.3535438776016235,1.3535438776016235
1014355,Tom York,Tom York,HAR,Dark Blues,1033,LF,273,,,1.3481051921844482,1.3481051921844482
1003985,Bob Ferguson,Bob Ferguson,HAR,Dark Blues,1033,3B,312,,,1.2664275169372559,1.2664275169372559
1007915,Denny Mack,Denny Mack,STL,Brown Stockings,1070,SS,191,,,1.2633520364761353,1.2633520364761353
