playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1000512,Ernie Banks,Ernie Banks,CHC,Cubs,17,SS,671.0,,,9.716004371643066,9.716004371643066
1010039,Camilo Pascual,Camilo Pascual,WAS,Senators,8,P,96.0,238.6666,7.574709415435791,0.8536559343338013,8.428365349769592
1008236,Eddie Mathews,Eddie Mathews,MIL,Braves,16,3B,682.0,,,8.343232154846191,8.343232154846191
1000001,Hank Aaron,Hank Aaron,MIL,Braves,16,RF,693.0,,,8.246211051940918,8.246211051940918
1008315,Willie Mays,Willie Mays,SFG,Giants,30,CF,648.0,,,7.442590236663818,7.442590236663818
1008082,Mickey Mantle,Mickey Mantle,NYY,Yankees,9,CF,639.0,,,6.638615608215332,6.638615608215332
1006304,Larry Jackson,Larry Jackson,STL,Cardinals,28,P,89.0,256.0,6.794538974761963,-0.5860762596130371,6.208462715148926
1006678,Al Kaline,Al Kaline,DET,Tigers,6,CF,595.0,,,6.182862281799316,6.182862281799316
1014357,Eddie Yost,Eddie Yost,DET,Tigers,6,3B,675.0,,,6.1812825202941895,6.1812825202941895
1003516,Don Drysdale,Don Drysdale,LAD,Dodgers,22,P,104.0,270.6666,5.794560432434082,0.2243736833333969,6.018934115767479
1004281,Nellie Fox,Nellie Fox,CHW,White Sox,4,2B,716.0,,,5.969301700592041,5.969301700592041
1001283,Ken Boyer,Ken Boyer,STL,Cardinals,28,3B,633.0,,,5.877797603607178,5.877797603607178
1009529,Don Newcombe,Don Newcombe,CIN,Redlegs,18,P,123.0,222.0,3.928760528564453,1.700296401977539,5.629056930541992
1011066,Frank Robinson,Frank Robinson,CIN,Redlegs,18,1B,626.0,,,5.472929954528809,5.472929954528809
1002404,Rocky Colavito,Rocky Colavito,CLE,Indians,5,RF,664.0,,,5.307039260864258,5.307039260864258
1008984,Minnie Minoso,Minnie Minoso,CLE,Indians,5,LF,650.0,,,5.303198337554932,5.303198337554932
1010360,Vada Pinson,Vada Pinson,CIN,Redlegs,18,CF,706.0,,,5.289077281951904,5.289077281951904
1009085,Wally Moon,Wally Moon,LAD,Dodgers,22,LF,637.0,,,5.137978553771973,5.137978553771973
1007296,Jim Landis,Jim Landis,CHW,White Sox,4,CF,623.0,,,5.128727436065674,5.128727436065674
1011303,Pete Runnels,Pete Runnels,BOS,Red Sox,3,1B/2B,661.0,,,4.970986843109131,4.970986843109131
1012299,Warren Spahn,Warren Spahn,MIL,Braves,16,P,112.0,292.0,4.415923595428467,0.5370340943336487,4.9529576897621155
1009250,Don Mossi,Don Mossi,DET,Tigers,6,P,86.0,228.0,4.797227382659912,0.04984848573803902,4.847075868397951
1006398,Jackie Jensen,Jackie Jensen,BOS,Red Sox,3,RF,636.0,,,4.713783264160156,4.713783264160156
1014309,Early Wynn,Early Wynn,CHW,White Sox,4,P,103.0,255.6666,3.6259937286376953,1.065886378288269,4.691880106925964
1006590,Sam Jones,Sam Jones,SFG,Giants,30,P,100.0,270.6666,5.097118377685547,-0.4155975878238678,4.681520789861679
1004293,Tito Francona,Tito Francona,CLE,Indians,5,1B/CF,443.0,,,4.5845046043396,4.5845046043396
1002729,Del Crandall,Del Crandall,MIL,Braves,16,C,581.0,,,4.453064918518066,4.453064918518066
1007714,Sherm Lollar,Sherm Lollar,CHW,White Sox,4,C,576.0,,,4.277716636657715,4.277716636657715
1009923,Jim Owens,Jim Owens,PHI,Phillies,26,P,84.0,221.3333,4.508060455322266,-0.2511889934539795,4.256871461868286
1009473,Charlie Neal,Charlie Neal,LAD,Dodgers,22,2B,685.0,,,4.18703556060791,4.18703556060791
1007364,Frank Lary,Frank Lary,DET,Tigers,6,P,92.0,223.0,4.344364166259766,-0.2181614488363266,4.126202717423439
1000277,Johnny Antonelli,Johnny Antonelli,SFG,Giants,30,P,108.0,282.0,4.1481757164001465,-0.04991884529590607,4.09825687110424
1002507,Gene Conley,Gene Conley,PHI,Phillies,26,P,72.0,180.0,3.8765053749084473,0.19691850244998932,4.073423877358437
1007705,Johnny Logan,Johnny Logan,MIL,Braves,16,SS,540.0,,,4.046604633331299,4.046604633331299
1011046,Robin Roberts,Robin Roberts,PHI,Phillies,26,P,97.0,257.3333,3.766653537750244,0.25832399725914,4.024977535009384
1000898,Yogi Berra,Yogi Berra,NYY,Yankees,9,C,521.0,,,4.003232955932617,4.003232955932617
1006905,Harmon Killebrew,Harmon Killebrew,WAS,Senators,8,3B,647.0,,,3.986455202102661,3.986455202102661
1009989,Milt Pappas,Milt Pappas,BAL,Orioles,2,P,81.0,209.3333,4.304421424865723,-0.3254193961620331,3.9790020287036896
1007200,Harvey Kuenn,Harvey Kuenn,DET,Tigers,6,RF,617.0,,,3.9178824424743652,3.9178824424743652
1007410,Vern Law,Vern Law,PIT,Pirates,27,P,106.0,266.0,3.858853340148926,-0.026042157784104347,3.8328111823648214
1000421,Ed Bailey,Ed Bailey,CIN,Redlegs,18,C,447.0,,,3.7579896450042725,3.7579896450042725
1002942,Bud Daley,Bud Daley,KCA,Athletics,10,P,87.0,216.3333,3.017733097076416,0.6788661479949951,3.696599245071411
1001409,Tom Brewer,Tom Brewer,BOS,Red Sox,3,P,80.0,215.3333,4.150791645050049,-0.457937091588974,3.692854553461075
1000067,Joe Adcock,Joe Adcock,MIL,Braves,16,1B,444.0,,,3.6818366050720215,3.6818366050720215
1013238,Bill Tuttle,Bill Tuttle,KCA,Athletics,10,CF,521.0,,,3.6563589572906494,3.6563589572906494
1005609,Woodie Held,Woodie Held,CLE,Indians,5,3B/SS,577.0,,,3.65109920501709,3.65109920501709
1001653,Jim Bunning,Jim Bunning,DET,Tigers,6,P,102.0,249.6666,3.4160470962524414,0.1982204169034958,3.614267513155937
1004227,Whitey Ford,Whitey Ford,NYY,Yankees,9,P,80.0,204.0,2.694791793823242,0.8850736618041992,3.5798654556274414
1004355,Bob Friend,Bob Friend,PIT,Pirates,27,P,87.0,234.6666,3.6892077922821045,-0.1184890940785408,3.5707186982035637
1005184,Harvey Haddix,Harvey Haddix,PIT,Pirates,27,P,87.0,224.3333,3.6648008823394775,-0.15484337508678436,3.509957507252693
1005866,Don Hoak,Don Hoak,PIT,Pirates,27,3B,651.0,,,3.5054962635040283,3.5054962635040283
1002103,Orlando Cepeda,Orlando Cepeda,SFG,Giants,30,1B/LF,647.0,,,3.4782216548919678,3.4782216548919678
1013945,Hoyt Wilhelm,Hoyt Wilhelm,BAL,Orioles,2,P,85.0,226.0,4.112669467926025,-0.685797393321991,3.4268720746040344
1011819,Bob Shaw,Bob Shaw,CHW,White Sox,4,P,88.0,230.6666,3.68534779548645,-0.258583664894104,3.426764130592346
1012910,Johnny Temple,Johnny Temple,CIN,Redlegs,18,2B,696.0,,,3.3706557750701904,3.3706557750701904
1014228,Gene Woodling,Gene Woodling,BAL,Orioles,2,RF/LF,524.0,,,3.362896203994751,3.362896203994751
1010406,Johnny Podres,Johnny Podres,LAD,Dodgers,22,P,75.0,195.0,2.9541313648223877,0.3943774700164795,3.348508834838867
1002881,Joe Cunningham,Joe Cunningham,STL,Cardinals,28,RF,556.0,,,3.338230609893799,3.338230609893799
1004556,Ned Garver,Ned Garver,KCA,Athletics,10,P,80.0,201.3333,2.488410711288452,0.8373671174049377,3.32577782869339
1001147,Frank Bolling,Frank Bolling,DET,Tigers,6,2B,520.0,,,3.2588772773742676,3.2588772773742676
1008287,Charlie Maxwell,Charlie Maxwell,DET,Tigers,6,LF,611.0,,,3.1309940814971924,3.1309940814971924
1008423,Willie McCovey,Willie McCovey,SFG,Giants,30,1B,219.0,,,3.084176540374756,3.084176540374756
