playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1014326,Carl Yastrzemski,Carl Yastrzemski,BOS,Red Sox,3,LF,664.0,,,9.261582374572754,9.261582374572754
1004662,Bob Gibson,Bob Gibson,STL,Cardinals,28,P,110.0,304.6666,8.588143348693848,0.5042173266410828,9.09236067533493
1000001,Hank Aaron,Hank Aaron,ATL,Braves,16,RF,676.0,,,7.13904333114624,7.13904333114624
1008603,Denny McLain,Denny McLain,DET,Tigers,6,P,128.0,336.0,7.206986904144287,-0.10626540333032608,7.100721500813961
1011055,Brooks Robinson,Brooks Robinson,BAL,Orioles,2,3B,667.0,,,7.074597358703613,7.074597358703613
1004315,Bill Freehan,Bill Freehan,DET,Tigers,6,C,635.0,,,7.015365123748779,7.015365123748779
1008423,Willie McCovey,Willie McCovey,SFG,Giants,30,1B,608.0,,,6.975231647491455,6.975231647491455
1002130,Dean Chance,Dean Chance,MIN,Twins,8,P,106.0,292.0,7.708966255187988,-0.8856096863746643,6.823356568813324
1008476,Sam McDowell,Sam McDowell,CLE,Indians,5,P,96.0,269.0,6.8155388832092285,-0.08727257698774338,6.728266306221485
1008315,Willie Mays,Willie Mays,SFG,Giants,30,CF,573.0,,,6.686811447143555,6.686811447143555
1002340,Roberto Clemente,Roberto Clemente,PIT,Pirates,27,RF,557.0,,,6.661635875701904,6.661635875701904
1013054,Luis Tiant,Luis Tiant,CLE,Indians,5,P,98.0,258.3333,7.367124557495117,-0.7798763513565063,6.587248206138611
1006388,Fergie Jenkins,Fergie Jenkins,CHC,Cubs,17,P,112.0,308.0,6.255320072174072,0.2963874638080597,6.551707535982132
1000177,Felipe Alou,Felipe Alou,ATL,Braves,16,CF,718.0,,,6.239975929260254,6.239975929260254
1011447,Ron Santo,Ron Santo,CHC,Cubs,17,3B,682.0,,,6.1219587326049805,6.1219587326049805
1008106,Juan Marichal,Juan Marichal,SFG,Giants,30,P,136.0,326.0,5.864130020141602,0.17615270614624023,6.040282726287842
1001868,Bert Campaneris,Bert Campaneris,OAK,Athletics,10,SS,707.0,,,5.999186038970947,5.999186038970947
1011708,Tom Seaver,Tom Seaver,NYM,Mets,25,P,101.0,277.6666,5.767180442810059,0.07809475064277649,5.845275193452835
1011217,Pete Rose,Pete Rose,CIN,Reds,18,RF,692.0,,,5.477976322174072,5.477976322174072
1009641,Jim Northrup,Jim Northrup,DET,Tigers,6,RF/CF,643.0,,,5.332801818847656,5.332801818847656
1001458,Lou Brock,Lou Brock,STL,Cardinals,28,LF,712.0,,,5.322343826293945,5.322343826293945
1014313,Jimmy Wynn,Jimmy Wynn,HOU,Astros,21,CF/LF,646.0,,,5.301215648651123,5.301215648651123
1006038,Willie Horton,Willie Horton,DET,Tigers,6,LF,578.0,,,5.24839448928833,5.24839448928833
1010188,Tony Perez,Tony Perez,CIN,Reds,18,3B,690.0,,,5.196122169494629,5.196122169494629
1008331,Dick McAuliffe,Dick McAuliffe,DET,Tigers,6,2B,658.0,,,5.185213088989258,5.185213088989258
1010210,Gaylord Perry,Gaylord Perry,SFG,Giants,30,P,107.0,291.0,5.530088424682617,-0.3884599506855011,5.141628473997116
1013975,Billy Williams,Billy Williams,CHC,Cubs,17,RF/LF,699.0,,,4.990485668182373,4.990485668182373
1006080,Frank Howard,Frank Howard,WAS,Senators,13,1B/LF,663.0,,,4.9807963371276855,4.9807963371276855
1005244,Tom Haller,Tom Haller,LAD,Dodgers,22,C,534.0,,,4.921630859375,4.921630859375
1008655,Dave McNally,Dave McNally,BAL,Orioles,2,P,104.0,273.0,4.476492881774902,0.43133822083473206,4.907831102609634
1014073,Earl Wilson,Earl Wilson,DET,Tigers,6,P,92.0,224.3333,3.588282585144043,1.3033722639083862,4.891654849052429
1005389,Ken Harrelson,Ken Harrelson,BOS,Red Sox,3,RF,612.0,,,4.82866096496582,4.82866096496582
1006308,Reggie Jackson,Reggie Jackson,OAK,Athletics,10,RF,614.0,,,4.673133850097656,4.673133850097656
1010301,Tom Phoebus,Tom Phoebus,BAL,Orioles,2,P,92.0,240.6666,4.22334623336792,0.33702558279037476,4.560371816158295
1012007,Bill Singer,Bill Singer,LAD,Dodgers,22,P,89.0,256.3333,4.159763813018799,0.3947746157646179,4.554538428783417
1001636,Don Buford,Don Buford,BAL,Orioles,2,2B/CF,494.0,,,4.5477495193481445,4.5477495193481445
1000826,Johnny Bench,Johnny Bench,CIN,Reds,18,C,607.0,,,4.487532138824463,4.487532138824463
1000160,Gene Alley,Gene Alley,PIT,Pirates,27,SS,530.0,,,4.438122749328613,4.438122749328613
1000179,Matty Alou,Matty Alou,PIT,Pirates,27,CF,598.0,,,4.433250427246094,4.433250427246094
1011360,Ray Sadecki,Ray Sadecki,SFG,Giants,30,P,95.0,254.0,4.612646102905273,-0.18711350858211517,4.425532594323158
1008789,Jim Merritt,Jim Merritt,MIN,Twins,8,P,80.0,238.3333,4.394418716430664,-0.03171064704656601,4.362708069384098
1014071,Don Wilson,Don Wilson,HOU,Astros,21,P,78.0,208.6666,3.7718212604522705,0.5465043783187866,4.318325638771057
1001964,Steve Carlton,Steve Carlton,STL,Cardinals,28,P,79.0,231.6666,4.0244059562683105,0.26860228180885315,4.293008238077164
1006363,Pat Jarvis,Pat Jarvis,ATL,Braves,16,P,99.0,256.0,4.2664666175842285,0.011770262382924557,4.278236879967153
1012201,Reggie Smith,Reggie Smith,BOS,Red Sox,3,CF,632.0,,,4.237367153167725,4.237367153167725
1012745,Don Sutton,Don Sutton,LAD,Dodgers,22,P,72.0,207.6666,3.9763882160186768,0.13493216037750244,4.111320376396179
1004748,Dave Giusti,Dave Giusti,HOU,Astros,21,P,90.0,251.0,3.8033008575439453,0.24934014678001404,4.052641004323959
1013142,Cesar Tovar,Cesar Tovar,MIN,Twins,8,3B,673.0,1.0,0.010356683284044266,4.012335300445557,4.022691983729601
1000137,Dick Allen,Dick Allen,PHI,Phillies,26,LF,605.0,,,4.021389961242676,4.021389961242676
1011066,Frank Robinson,Frank Robinson,BAL,Orioles,2,RF/LF,508.0,,,3.8879871368408203,3.8879871368408203
1000743,Glenn Beckert,Glenn Beckert,CHC,Cubs,17,2B,685.0,,,3.8829567432403564,3.8829567432403564
1006660,Jim Kaat,Jim Kaat,MIN,Twins,8,P,79.0,208.0,3.8705568313598633,-0.01815812662243843,3.852398704737425
1002345,Donn Clendenon,Donn Clendenon,PIT,Pirates,27,1B,645.0,,,3.8332736492156982,3.8332736492156982
1013890,Roy White,Roy White,NYY,Yankees,9,LF,660.0,,,3.8130388259887695,3.8130388259887695
1000414,Stan Bahnsen,Stan Bahnsen,NYY,Yankees,9,P,98.0,267.3333,4.413777828216553,-0.6261117458343506,3.787666082382202
1010791,Rick Reichardt,Rick Reichardt,CAL,Angels,1,LF,601.0,,,3.7697298526763916,3.7697298526763916
1000806,Gary Bell,Gary Bell,BOS,Red Sox,3,P,66.0,199.3333,3.575028657913208,0.19105830788612366,3.7660869657993317
1008039,Jim Maloney,Jim Maloney,CIN,Reds,18,P,80.0,207.0,2.898252487182617,0.836832582950592,3.7350850701332092
1008650,Ken McMullen,Ken McMullen,WAS,Senators,13,3B,626.0,,,3.7024002075195312,3.7024002075195312
1006540,Cleon Jones,Cleon Jones,NYM,Mets,25,LF,552.0,,,3.698493003845215,3.698493003845215
1013652,Ray Washburn,Ray Washburn,STL,Cardinals,28,P,79.0,215.0,3.6924328804016113,-0.0017055959906429052,3.6907272844109684
1006212,Ron Hunt,Ron Hunt,SFG,Giants,30,2B,650.0,,,3.675718069076538,3.675718069076538
1009772,Tony Oliva,Tony Oliva,MIN,Twins,8,RF,528.0,,,3.668846845626831,3.668846845626831
1000278,Luis Aparicio,Luis Aparicio,CHW,White Sox,4,SS,664.0,,,3.645646095275879,3.645646095275879
1002158,Ed Charles,Ed Charles,NYM,Mets,25,3B,409.0,,,3.624396800994873,3.624396800994873
1002853,Mike Cuellar,Mike Cuellar,HOU,Astros,21,P,61.0,170.6666,3.291811466217041,0.3049934506416321,3.596804916858673
1006304,Larry Jackson,Larry Jackson,PHI,Phillies,26,P,90.0,243.6666,3.648746967315674,-0.10040531307458878,3.548341654241085
1011797,Mike Shannon,Mike Shannon,STL,Cardinals,28,3B,625.0,,,3.5267417430877686,3.5267417430877686
1002043,Norm Cash,Norm Cash,DET,Tigers,6,1B,458.0,,,3.501882791519165,3.501882791519165
1002869,Ray Culp,Ray Culp,BOS,Red Sox,3,P,81.0,216.3333,3.7505195140838623,-0.2675946056842804,3.482924908399582
1009726,Blue Moon Odom,Blue Moon Odom,OAK,Athletics,10,P,89.0,231.3333,2.7266719341278076,0.7504286766052246,3.4771006107330322
1004165,Curt Flood,Curt Flood,STL,Cardinals,28,CF,666.0,,,3.4735097885131836,3.4735097885131836
1004330,Jim Fregosi,Jim Fregosi,CAL,Angels,1,SS,693.0,,,3.4609017372131348,3.4609017372131348
1009583,Phil Niekro,Phil Niekro,ATL,Braves,16,P,95.0,257.0,3.645493984222412,-0.19450224936008453,3.4509917348623276
1009051,Rick Monday,Rick Monday,OAK,Athletics,10,CF,563.0,,,3.4291934967041016,3.4291934967041016
1010228,Gary Peters,Gary Peters,CHW,White Sox,4,P,79.0,162.6666,2.620065450668335,0.8011273145675659,3.421192765235901
1008303,Lee May,Lee May,CIN,Reds,18,1B,602.0,,,3.4187026023864746,3.4187026023864746
1009458,Jim Nash,Jim Nash,OAK,Athletics,10,P,81.0,228.6666,3.7437167167663574,-0.3511442244052887,3.3925724923610687
1010245,Rico Petrocelli,Rico Petrocelli,BOS,Red Sox,3,SS,451.0,,,3.3845088481903076,3.3845088481903076
1012440,Rusty Staub,Rusty Staub,HOU,Astros,21,1B,682.0,,,3.3717145919799805,3.3717145919799805
1009134,Bob Moose,Bob Moose,PIT,Pirates,27,P,57.0,171.3333,3.6429100036621094,-0.3034941256046295,3.33941587805748
1014039,Stan Williams,Stan Williams,CLE,Indians,5,P,64.0,194.3333,3.2329156398773193,0.08772023022174835,3.3206358700990677
1010227,Fritz Peterson,Fritz Peterson,NYY,Yankees,9,P,71.0,212.3333,3.639028549194336,-0.3250357210636139,3.313992828130722
1001937,Jose Cardenal,Jose Cardenal,CLE,Indians,5,CF,629.0,,,3.258726119995117,3.258726119995117
1013621,Pete Ward,Pete Ward,CHW,White Sox,4,3B,487.0,,,3.2522101402282715,3.2522101402282715
1006678,Al Kaline,Al Kaline,DET,Tigers,6,RF,389.0,,,3.158459186553955,3.158459186553955
1012415,Mickey Stanley,Mickey Stanley,DET,Tigers,6,CF,641.0,,,3.1570205688476562,3.1570205688476562
1007103,Jerry Koosman,Jerry Koosman,NYM,Mets,25,P,97.0,263.6666,3.56183123588562,-0.41112643480300903,3.150704801082611
1003516,Don Drysdale,Don Drysdale,LAD,Dodgers,22,P,84.0,239.0,2.977353572845459,0.16711390018463135,3.1444674730300903
1007712,Mickey Lolich,Mickey Lolich,DET,Tigers,6,P,80.0,220.0,3.219414710998535,-0.08445361256599426,3.134961098432541
1006515,Tommy John,Tommy John,CHW,White Sox,4,P,67.0,177.3333,2.9356577396392822,0.19545483589172363,3.131112575531006
1005448,Jim Ray Hart,Jim Ray Hart,SFG,Giants,30,3B/LF,535.0,,,3.130173683166504,3.130173683166504
1005092,Jerry Grote,Jerry Grote,NYM,Mets,25,C,454.0,,,3.120887279510498,3.120887279510498
1014053,Maury Wills,Maury Wills,PIT,Pirates,27,3B,685.0,,,3.0596628189086914,3.0596628189086914
1000505,Sal Bando,Sal Bando,OAK,Athletics,10,3B,674.0,,,3.049501419067383,3.049501419067383
1000786,Mark Belanger,Mark Belanger,BAL,Orioles,2,SS,531.0,,,3.043285369873047,3.043285369873047
1012579,Mel Stottlemyre,Mel Stottlemyre,NYY,Yankees,9,P,103.0,278.6666,2.8618407249450684,0.15083956718444824,3.0126802921295166
1000258,Mike Andrews,Mike Andrews,BOS,Red Sox,3,2B,634.0,,,3.009833574295044,3.009833574295044
1000512,Ernie Banks,Ernie Banks,CHC,Cubs,17,1B,595.0,,,2.9691548347473145,2.9691548347473145
1008316,Bill Mazeroski,Bill Mazeroski,PIT,Pirates,27,2B,556.0,,,2.947593927383423,2.947593927383423
1003012,Vic Davalillo,Vic Davalillo,- - -,- - -,0,RF/CF,545.0,,,2.9378024265170097,2.9378024265170097
1014155,Rick Wise,Rick Wise,PHI,Phillies,26,P,63.0,182.0,2.0135607719421387,0.9078639149665833,2.921424686908722
1008082,Mickey Mantle,Mickey Mantle,NYY,Yankees,9,1B,547.0,,,2.836796760559082,2.836796760559082
1000166,Bob Allison,Bob Allison,MIN,Twins,8,LF,526.0,,,2.8301167488098145,2.8301167488098145
1007049,Bobby Knoop,Bobby Knoop,CAL,Angels,1,2B,536.0,,,2.785480499267578,2.785480499267578
1010773,Ron Reed,Ron Reed,ATL,Braves,16,P,73.0,201.6666,2.631340503692627,0.13585418462753296,2.76719468832016
1010039,Camilo Pascual,Camilo Pascual,WAS,Senators,13,P,71.0,201.0,2.725754737854004,0.03690620884299278,2.7626609466969967
1012000,Duke Sims,Duke Sims,CLE,Indians,5,C/1B,429.0,,,2.7624645233154297,2.7624645233154297
1011951,Sonny Siebert,Sonny Siebert,CLE,Indians,5,P,78.0,206.0,2.6838531494140625,0.07346254587173462,2.757315695285797
1006418,Alex Johnson,Alex Johnson,CIN,Reds,18,LF,634.0,,,2.7464334964752197,2.7464334964752197
1001157,Bobby Bonds,Bobby Bonds,SFG,Giants,30,RF/CF,349.0,,,2.7463510036468506,2.7463510036468506
1008867,Felix Millan,Felix Millan,ATL,Braves,16,2B,615.0,,,2.682546854019165,2.682546854019165
1010482,Boog Powell,Boog Powell,BAL,Orioles,2,1B,634.0,,,2.648188352584839,2.648188352584839
1013133,Joe Torre,Joe Torre,ATL,Braves,16,C,464.0,,,2.6079916954040527,2.6079916954040527
