playerid,playerName,playerNameRoute,abbName,shortName,teamId,pos,PA,IP,pitWAR,batWAR,totalWAR
1006743,Tim Keefe,Tim Keefe,NYM,Metropolitans,1055,P,273,619.0,10.752673149108887,0.42916446924209595,11.181837618350983
1013908,Jim Whitney,Jim Whitney,BSN,Beaneaters,16,P/CF,434,514.0,8.733840942382812,2.3893589973449707,11.123199939727783
1010631,Old Hoss Radbourn,Charley Radbourn,PRO,Grays,1064,P,395,632.3333,7.960554599761963,1.3651505708694458,9.325705170631409
1004469,Pud Galvin,Pud Galvin,BUF,Bisons,1015,P,325,656.3333,9.438212394714355,-0.6216145753860474,8.816597819328308
1009291,Tony Mullane,Tony Mullane,STL,Browns,28,P,320,460.6666,6.437873840332031,0.2403072565793991,6.67818109691143
1002618,Larry Corcoran,Larry Corcoran,CHI,White Stockings,17,P,269,473.6666,6.652822494506836,-0.7582904100418091,5.894532084465027
1005573,Guy Hecker,Guy Hecker,LOU,Eclipse,1044,P,344,451.0,4.5924248695373535,1.2836840152740479,5.876108884811401
1008234,Bobby Mathews,Bobby Mathews,PHA,Athletics,1060,P,172,381.0,6.388678550720215,-0.5872951745986938,5.801383376121521
1003944,Jack Farrell,Jack Farrell,PRO,Grays,1064,2B,435,,,5.766100883483887,5.766100883483887
1001486,Dan Brouthers,Dan Brouthers,BUF,Bisons,1015,1B,441,2.0,-0.044901058077812195,5.735636234283447,5.690735176205635
1000836,Charlie Bennett,Charlie Bennett,DET,Wolverines,1031,C,397,,,4.973572254180908,4.973572254180908
1013615,John Ward,John Ward,NYG,Gothams,30,P/CF,388,277.0,3.212676763534546,1.6342177391052246,4.8468945026397705
1002537,Roger Connor,Roger Connor,NYG,Gothams,30,1B,434,,,4.778027534484863,4.778027534484863
1013897,Will White,Will White,CIN,Red Stockings,18,P,256,577.0,3.8771719932556152,0.8154341578483582,4.692606151103973
1012586,Harry Stovey,Harry Stovey,PHA,Athletics,1060,1B,448,3.0,0.08459172397851944,4.574950695037842,4.659542419016361
1001664,Jack Burdock,Jack Burdock,BSN,Beaneaters,16,2B,414,,,4.657998561859131,4.657998561859131
1004757,Jack Glasscock,Jack Glasscock,CLE,Blues,1018,SS,396,,,4.65554141998291,4.65554141998291
1013705,Sam Weaver,Sam Weaver,LOU,Eclipse,1044,P,205,418.6666,4.699514865875244,-0.11567022651433945,4.583844639360905
